distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,benchmark_TBS_result,benchmark_DI_result,DI_result,random_seed1,random_seed2
binom,1,3,1,0.975,8,5,1680.80145,1673.6078264999999,1678.31245,1680.2034768772726,1678.40569,1678.3690300000003,9589,7833
binom,1,3,1,0.975,9,5,1826.6906499999998,1824.9249383599995,1825.751678554343,1826.9527543206061,1825.7762499999994,1825.8028499999996,2365,1688
binom,1,3,1,0.99,0,5,2489.2965,2489.7438267599996,2489.28156,2489.4129299999995,2489.2986779999997,2489.26956,1312,262
binom,1,3,1,0.99,1,5,1911.9173800000026,1911.9499829200004,1911.6562104498512,1912.7757200000026,1911.4850400000028,1911.4904148000028,9496,8410
binom,1,3,1,0.99,2,5,2311.2326000000007,2311.7600241600003,2311.2176000000004,2311.273206538183,2311.2326000000007,2311.2226400000004,6778,6121
binom,1,3,1,0.99,3,5,1841.3476800000058,1839.2447880200036,1840.5349213285917,1842.1274600000056,1840.9836692000056,1840.5844876000058,6951,4960
binom,1,3,1,0.99,4,5,1629.5544400000038,1621.5344640000012,1626.8718749064683,1632.1054773890944,1627.3077847500035,1626.8890807000041,6770,7095
binom,1,3,1,0.99,5,5,2240.3558399999997,2241.377184499999,2240.4582456363637,2241.8474399999996,2240.48148,2240.402229,2044,6897
binom,1,3,1,0.99,6,5,2075.0452200000013,2076.3067986200017,2074.9709219100014,2075.6739847166677,2074.988189200001,2074.955499000001,6876,8797
binom,1,3,1,0.99,7,5,2157.1443800000006,2158.7179225600016,2157.1443800000006,2157.9618300000016,2157.610047000001,2157.1814000000013,9140,3505
binom,1,3,1,0.99,8,5,1549.2101400000001,1533.3643244800003,1543.44414,1543.5171400000002,1543.9725000000003,1543.74606,5642,4342
binom,1,3,1,0.99,9,5,1545.5044200000032,1529.2857344400002,1539.586361426367,1543.1368100000032,1540.5134300000034,1539.5765814000035,543,4782
binom,1,5,2,0.95,0,7,1884.4400000000005,1858.4248013200004,1855.8718761041666,1860.7276228972225,1856.995645312499,1856.1746025,2477,2822
binom,1,5,2,0.95,1,7,2126.8614000000007,2118.425084440001,2122.053658543637,2128.139530307273,2128.8393000000005,2121.839770000001,1629,9683
binom,1,5,2,0.95,2,7,1854.1516000000006,1830.6574646400006,1822.1338000000005,1823.3653065681822,1823.4054000000003,1822.4283245000006,9179,6678
binom,1,5,2,0.95,3,7,1809.4677999999997,1774.2487959999987,1753.6770623999998,1759.0522499999993,1754.8922999999993,1752.8254679999993,2713,9720
binom,1,5,2,0.95,4,7,1947.3317999999997,1932.6727378399999,1933.3539030207069,1942.921,1942.921,1933.5611999999992,1840,1150
binom,1,5,2,0.95,5,7,1869.010000000001,1843.9736375000023,1837.825300000001,1843.5640750000011,1837.8615650000022,1837.8776840000012,1693,72
binom,1,5,2,0.95,6,7,1869.2801999999992,1846.8186617599974,1841.152100227273,1856.9224184827276,1840.788586749999,1840.822233999998,309,9875
binom,1,5,2,0.95,7,7,2025.2612000000001,2007.1072037,2012.7890394345457,2023.814333978484,2015.7136600000001,2012.7839199999994,2958,1883
binom,1,5,2,0.95,8,7,1861.5467999999994,1839.0063465599976,1832.622011151513,1835.3592980751507,1832.6113999999989,1832.5040479999975,530,1755
binom,1,5,2,0.95,9,7,1897.0764000000004,1869.1851034500003,1880.658433333334,1920.6912000000007,1888.7098320000005,1879.3982340000007,5907,3917
binom,1,5,2,0.975,0,7,2172.9333999999985,2169.3040862299963,2170.984843951539,2190.702678801134,2178.9274619999997,2168.392787999998,5118,9150
binom,1,5,2,0.975,1,7,2038.6177999999989,2021.8415923999962,2029.8512039727261,2030.4594499999987,2030.4594499999987,2028.235572999999,1188,2809
binom,1,5,2,0.975,2,7,2105.438999999999,2098.531390059999,2100.081488566666,2110.283312458484,2101.8215523437493,2100.1111799999994,4833,9783
binom,1,5,2,0.975,3,7,2366.6675999999984,2366.446568649997,2365.5775909136346,2372.1833999999985,2368.2005249999984,2365.471294999998,7323,6911
binom,1,5,2,0.975,4,7,2113.5043999999984,2105.2415408999964,2107.9558015166654,2118.104299999999,2112.08298778125,2106.653273999998,2353,6965
binom,1,5,2,0.975,5,7,2136.699799999997,2129.1585329399954,2133.9583811607276,2142.332049999997,2134.245725874998,2132.027565999997,2365,1688
binom,1,5,2,0.975,6,7,2007.8021999999974,1991.9729654299958,1998.718484756361,2000.802049999997,2000.802049999997,1997.750517999997,8642,5258
binom,1,5,2,0.975,7,7,1987.9891999999993,1974.458206789999,1977.6497989575748,1980.5429809874993,1978.4861499999995,1976.2534619999994,9121,7906
binom,1,5,2,0.975,8,7,2203.1556000000005,2199.5338310200004,2200.5064,2203.459854362122,2200.542025,2201.14736,4842,4760
binom,1,5,2,0.975,9,7,2165.694599999999,2156.765641729996,2162.6105977236357,2166.7140007116654,2162.6226499999984,2162.850993999998,6951,4960
binom,1,5,2,0.99,0,7,2288.7129200000027,2286.0221237200044,2286.6797785659114,2289.7385600295474,2289.317395000003,2286.447099200003,1652,8301
binom,1,5,2,0.99,1,7,2361.4470000000015,2359.351405480002,2359.994243713259,2361.6384500000013,2362.179200000001,2360.1009820000017,4342,3243
binom,1,5,2,0.99,2,7,2364.5063600000017,2364.794522740003,2363.010393214143,2365.140077953284,2363.1356000000014,2363.0619372000015,3201,9050
binom,1,5,2,0.99,3,7,2516.2124400000002,2515.951296339999,2515.870735,2521.47314,2517.3392495999988,2515.8598406,9140,3505
binom,1,5,2,0.99,4,7,2073.2920799999997,2063.06668176,2067.8820723199997,2069.9533949999995,2068.71781,2067.61084,9246,4448
binom,1,5,2,0.99,5,7,2508.508200000001,2508.5730807800014,2508.1697050000016,2512.1815900000015,2508.7748525000015,2508.0818465000016,2251,4868
binom,1,5,2,0.99,6,7,2535.8590799999984,2534.2492124999985,2535.076499636109,2536.4862399999984,2536.1419899999983,2535.277616799998,8871,3028
binom,1,5,2,0.99,7,7,2747.004120000002,2746.9374268400024,2746.6790174145476,2747.465703010911,2747.5634400000017,2746.7048176000026,1629,9683
binom,1,5,2,0.99,8,7,2521.617280000005,2521.7838256800064,2521.3588200000045,2524.9222200000045,2524.9222200000045,2521.415603000004,1805,7758
binom,1,5,2,0.99,9,7,1972.5342000000016,1953.9738386300037,1954.8751892952291,1974.3496267295473,1967.549590000002,1955.8179380000017,223,6326
binom,1,10,3,0.95,0,12,2686.2673,2549.3208305199983,2479.690449999998,2488.554299999998,2484.452042307691,2484.993056,9909,6259
binom,1,10,3,0.95,1,12,2705.6403,2574.2027849999986,2496.0129350961533,2498.4558181118864,2495.0038576923066,2502.432124,1693,72
binom,1,10,3,0.95,2,12,2676.71505,2579.3402399199977,2521.2030058131436,2543.994567709464,2532.836599999998,2522.3404339999965,4735,1205
binom,1,10,3,0.95,3,12,2740.4601000000002,2664.9393994000015,2623.4511363136376,2625.4464502470864,2624.317050000001,2623.154028000001,3420,9027
binom,1,10,3,0.95,4,12,3137.7995500000015,3111.6006132800026,3135.2678665500002,3184.741534615386,3148.6367000000014,3108.803825000002,5994,6795
binom,1,10,3,0.95,5,12,2689.8410999999996,2596.1003366,2578.5878384615394,2617.112861705127,2619.482703846155,2565.9968599999993,5907,3917
binom,1,10,3,0.95,6,12,2708.8849500000006,2577.3601051600003,2496.9988952497897,2498.9943500000004,2501.1930230769235,2503.50713,4468,7026
binom,1,10,3,0.95,7,12,2828.889700000001,2752.692229000002,2715.4774318521404,2718.663500266669,2716.1126500000023,2716.2325860000024,5573,7770
binom,1,10,3,0.95,8,12,2738.894749999999,2664.0789979999977,2639.4846746051257,2655.4940035347304,2641.233849999998,2638.3227419999957,2869,2002
binom,1,10,3,0.95,9,12,2734.231949999999,2661.377661439998,2617.354860640386,2649.9015384615373,2637.440888461537,2617.290583999996,7323,6911
binom,1,10,3,0.975,0,12,2760.0279749999995,2683.2260224399975,2632.9974318514683,2654.0275508531463,2667.2963999999984,2634.139061999999,7215,4026
binom,1,10,3,0.975,1,12,2933.8676999999984,2896.073121519997,2883.724499492025,2882.4649468251737,2888.193078846152,2882.230769999998,3059,6890
binom,1,10,3,0.975,2,12,2803.333874999999,2736.1592111999985,2708.5843346153843,2740.669307113844,2725.907813461538,2708.589451999999,8064,2810
binom,1,10,3,0.975,3,12,2996.8261999999972,2966.1492999599964,2957.6282000010233,2993.075855769229,2966.925163461536,2959.896881999998,9121,7906
binom,1,10,3,0.975,4,12,2817.758799999997,2754.3891702799974,2723.701961391418,2756.1056074219073,2751.432271153843,2722.5156769999962,6059,7684
binom,1,10,3,0.975,5,12,2784.662499999999,2704.2239461999984,2664.6382478023284,2677.911011805218,2684.075024999999,2664.781769999996,3293,4982
binom,1,10,3,0.975,6,12,3125.6241499999946,3114.127827959995,3115.3195461538407,3160.167101923072,3145.246149999995,3113.396551249995,8447,9483
binom,1,10,3,0.975,7,12,2887.216624999999,2834.8990760399997,2811.447300850894,2834.4542543939388,2815.651365384615,2810.9677500000016,4342,3243
binom,1,10,3,0.975,8,12,3051.487974999999,3028.5820255999975,3025.307938478632,3046.7941423076913,3035.2060923076906,3027.7889549999986,3172,7620
binom,1,10,3,0.975,9,12,2904.54375,2873.3198286399997,2854.003464907965,2867.969702763637,2861.6593865384625,2863.6722999999997,6732,612
binom,1,10,3,0.99,0,12,3042.948129999999,3014.482695919999,3012.565992307692,3065.4353599999995,3048.7142984615393,3013.948976399999,9439,9398
binom,1,10,3,0.99,1,12,3418.9736799999987,3406.3724238799987,3407.991467692307,3413.9864840020978,3411.696956923077,3408.003829999999,2251,4868
binom,1,10,3,0.99,2,12,2906.9088100000035,2868.120562280002,2859.1672200000035,2879.0604523645716,2878.834365969233,2859.553466400003,3776,6972
binom,1,10,3,0.99,3,12,2991.8493700000026,2956.1402780000035,2948.000758394719,2947.552202307697,2947.9963500000026,2955.179030000004,1733,6736
binom,1,10,3,0.99,4,12,3325.6104099999993,3319.906533999999,3326.6312002144514,3348.2609270909084,3344.7798099999995,3322.4673799999996,7641,5141
binom,1,10,3,0.99,5,12,2777.5369300000016,2691.7260198800013,2650.8123047366466,2671.9408884615423,2659.258920000003,2650.895432000003,223,6326
binom,1,10,3,0.99,6,12,3079.0108699999996,3043.559771439999,3045.948308907475,3069.0438610533633,3065.6839015384626,3038.4263136,1230,3584
binom,1,10,3,0.99,7,12,2877.562729999999,2825.5716502399996,2802.3150815310005,2810.1141246153843,2810.1141246153843,2801.2145719999985,8170,517
binom,1,10,3,0.99,8,12,3141.403309999999,3119.8802888799987,3120.274539999999,3132.848442302097,3126.1389399999994,3122.3692109999984,6723,4730
binom,1,10,3,0.99,9,12,3271.6651699999966,3259.5588213999963,3260.8351699999967,3264.635750978085,3260.8351699999967,3260.938195999997,3420,9027
binom,2,3,1,0.95,0,6,1626.9158499999996,1622.7218413599996,1624.8978499999996,1637.9958499999996,1624.9435314285713,1624.6087299999997,7015,9418
binom,2,3,1,0.95,1,6,1635.1582499999995,1634.1767776200013,1632.6239499999992,1639.5928221898982,1632.5298608571422,1632.6909179999996,9445,808
binom,2,3,1,0.95,2,6,1512.3819500000002,1505.2116371199998,1508.0373647078789,1508.1789500000002,1506.7330214285719,1506.6977000000002,429,4663
binom,2,3,1,0.95,3,6,1438.4561499999998,1432.154577899999,1410.2790520228566,1415.4081551999993,1411.3424999999995,1410.2938959999994,5573,7770
binom,2,3,1,0.95,4,6,1530.2973999999995,1521.6527566399998,1521.3110276592206,1542.6319235064936,1521.54735,1521.75155,3963,3436
binom,2,3,1,0.95,5,6,1516.5595999999996,1511.7923092,1509.9587858666669,1510.1205999999997,1508.9594,1509.0242,4945,8840
binom,2,3,1,0.95,6,6,1528.3215000000005,1522.0639188000014,1522.9326014753256,1539.913933849351,1520.8098500000006,1520.8427730000003,8470,3915
binom,2,3,1,0.95,7,6,1520.9920499999998,1516.0446246399997,1515.2737656301294,1533.1316571428576,1514.68205,1513.7542999999998,3059,6890
binom,2,3,1,0.95,8,6,1574.2469500000007,1571.391029920001,1570.344709404445,1598.8441000000005,1570.9031525000005,1569.6178335000006,7123,6993
binom,2,3,1,0.95,9,6,1619.7897500000001,1622.71921014,1618.1490487503609,1633.8243500000003,1618.2177385714288,1617.9947700000002,7263,5251
binom,2,3,1,0.975,0,6,1689.0064499999994,1690.5090681199995,1687.6219249999997,1693.6959749999996,1687.2879249999999,1687.2819849999998,8720,7292
binom,2,3,1,0.975,1,6,1555.993674999999,1548.2041254799965,1549.3956749999988,1550.3647714285705,1550.324974999999,1549.491119249999,3293,4982
binom,2,3,1,0.975,2,6,1716.1413999999986,1717.2887953999957,1715.2339211428557,1717.635826337661,1715.14175892857,1715.1752519999984,5715,9972
binom,2,3,1,0.975,3,6,1799.3730499999986,1801.7569122799957,1798.846380533909,1802.0424909050482,1798.7017962857128,1798.6524599999987,6457,8855
binom,2,3,1,0.975,4,6,1513.9848499999996,1507.1617640999998,1508.0988165114286,1512.1506312303034,1507.7875499999996,1507.3840500000001,1684,4967
binom,2,3,1,0.975,5,6,1801.659349999996,1805.6247503599936,1801.3537630611793,1810.386167292204,1801.333599999996,1801.296799999996,6732,612
binom,2,3,1,0.975,6,6,1736.3595249999994,1735.858408059999,1735.5806708480513,1750.9104195545447,1736.3633439999994,1735.4468309999993,1874,3806
binom,2,3,1,0.975,8,6,1828.4174999999987,1831.702924839998,1828.3359185838372,1831.2049915034618,1828.5599179999986,1828.3046949999984,2758,8543
binom,2,3,1,0.975,7,6,1595.6798499999986,1590.2470059599955,1591.964472581817,1608.079074999999,1591.8135372499987,1591.7919132499983,6535,6947
binom,2,3,1,0.975,9,6,1690.442,1689.3580457199998,1688.2951087871859,1689.0438076242422,1688.3061599999999,1688.4894,1733,6736
binom,2,3,1,0.99,0,6,2151.329790000001,2154.8872968800015,2151.362711011949,2152.3659700000017,2151.652992800001,2151.468502000001,3918,8992
binom,2,3,1,0.99,1,6,2066.8585900000016,2068.8942149600025,2066.8585900000016,2070.9266100000013,2066.6862652000013,2066.8585900000016,3424,3877
binom,2,3,1,0.99,2,6,1993.5668700000024,1997.4160712000044,1993.3376516363658,1993.8028500000023,1993.3585415428593,1993.2787350000024,6403,2715
binom,2,3,1,0.99,3,6,2230.081790000003,2232.7075480800045,2230.0757976041587,2230.391222420782,2230.082590771431,2230.0769760000026,8170,517
binom,2,3,1,0.99,4,6,2236.568580000001,2239.0672620800015,2236.568580000001,2237.1438700000012,2236.631047457144,2236.568580000001,3350,1796
binom,2,3,1,0.99,5,6,1908.0934799999986,1911.5727529399976,1908.0934799999986,1915.2612861437224,1908.227751199999,1907.8587454999988,2078,4404
binom,2,3,1,0.99,6,6,1768.608340000001,1772.5366258800009,1768.0947354872735,1780.904312857144,1768.391001500001,1767.891199000001,3620,9933
binom,2,3,1,0.99,7,6,2074.2139700000016,2077.1238821800025,2074.079581428573,2075.139486420204,2074.084094800002,2074.0806580000017,9445,808
binom,2,3,1,0.99,8,6,1992.2564900000011,1995.449338000002,1992.1415321067832,1997.6480172474755,1992.204421200001,1992.150807600001,3293,1027
binom,2,3,1,0.99,9,6,1989.8755200000023,1993.5676595200043,1989.6790780841582,1993.4629300000024,1989.9269068000024,1989.6756730000022,7696,9336
binom,2,5,2,0.95,0,8,1989.9554000000003,1979.3726664600006,1972.8035500000008,1997.1902182575764,1974.8391500000005,1972.5020920000006,4401,1012
binom,2,5,2,0.95,1,8,1896.9411999999995,1887.6323117999998,1869.280728581818,1877.7422590909093,1869.2511999999995,1871.34628,4945,8840
binom,2,5,2,0.95,2,8,1953.3576500000006,1943.2970180000007,1933.4284696545456,1958.6457019090913,1947.4522000000006,1932.6714920000006,7299,1632
binom,2,5,2,0.95,3,8,2028.0077000000006,2026.8483937600008,2022.389065514546,2043.0592500000007,2021.8066000000008,2021.3431480000006,6223,2212
binom,2,5,2,0.95,4,8,2160.217600000001,2157.553053600001,2155.1242857761627,2169.177950000001,2158.3021380000014,2155.312969000001,7234,9276
binom,2,5,2,0.95,5,8,1923.98085,1914.93131115,1909.5970613494949,1935.7072835414142,1909.20729,1906.9698100000003,7263,5251
binom,2,5,2,0.95,6,8,2020.5927499999996,2010.8739998799995,2011.0626999999997,2033.4429999999995,2010.197059999999,2010.185019999999,9717,7757
binom,2,5,2,0.95,7,8,1928.483150000001,1919.810025490003,1910.4726500000008,1925.5505500000008,1916.228690000002,1910.768010000001,4304,5802
binom,2,5,2,0.95,8,8,1909.2215500000004,1896.6929819400002,1880.7874307200002,1894.5738500000004,1879.280440000001,1881.7845100000002,5747,1248
binom,2,5,2,0.95,9,8,1912.5380499999997,1900.3905565599994,1884.41799278303,1884.3744999999994,1884.3744999999994,1886.6091399999996,6457,8855
binom,2,5,2,0.975,0,8,2186.3897499999985,2186.2142917199963,2184.846131466665,2188.598053822221,2185.9958519999977,2185.178859999998,5717,86
binom,2,5,2,0.975,1,8,2071.187899999999,2070.356779019996,2065.8065749999987,2071.5977249999987,2068.309949999999,2066.0635679999987,6563,5046
binom,2,5,2,0.975,2,8,1925.8417500000005,1920.3907115900001,1908.1159653422217,1910.7535250000003,1908.4507000000006,1909.017305,532,2709
binom,2,5,2,0.975,3,8,1997.5995249999992,1991.8174502799995,1985.8176577030297,1988.8493249999992,1986.0368852499994,1985.8533429999993,6535,6947
binom,2,5,2,0.975,4,8,2231.6821999999984,2232.1264688099964,2229.3823999999986,2240.5330499999986,2229.6244479999987,2229.4169472499984,9814,9183
binom,2,5,2,0.975,5,8,2253.744499999999,2251.139877259999,2250.451881359999,2253.8367249999988,2251.855024999999,2250.5849359999993,2665,4201
binom,2,5,2,0.975,6,8,2006.6698499999982,1997.0437683999992,1989.42191142222,1994.621049999998,1989.4222499999978,1989.6529729999982,1613,9578
binom,2,5,2,0.975,7,8,2189.680599999999,2187.6106543999967,2185.7443538545435,2193.9268999999986,2187.5818999999983,2186.5772339999985,6403,2715
binom,2,5,2,0.975,8,8,1859.7068749999985,1843.3044748799996,1822.968880898079,1835.3695747232305,1834.1521509999986,1824.9490829999984,7149,7141
binom,2,5,2,0.975,9,8,2117.2538499999987,2110.429799639997,2109.8724749999988,2114.621990963635,2110.378999999999,2110.282931999998,3556,2393
binom,2,5,2,0.99,0,8,2834.448539999998,2836.049322959999,2834.448539999998,2836.2270099999982,2834.6716399999978,2834.440264799998,952,2630
binom,2,5,2,0.99,1,8,1878.97913,1864.8042923399996,1840.9947525636362,1844.8756799999996,1835.9251999999997,1836.9025833,3620,9933
binom,2,5,2,0.99,2,8,2373.7945999999993,2375.7350855999994,2372.4131741252518,2373.484369696969,2372.4399599999992,2372.396806399999,2289,8007
binom,2,5,2,0.99,3,8,2679.1929899999996,2681.652860799999,2679.3476137999996,2684.2734524999987,2679.7883891999995,2679.3010259999996,7996,8418
binom,2,5,2,0.99,4,8,2446.8315900000075,2448.2844755100077,2446.8315900000075,2461.833590000007,2453.472257500007,2446.1186470000075,9042,659
binom,2,5,2,0.99,5,8,2591.5093699999984,2592.161072049999,2590.9591499999983,2594.7175328666663,2591.3015499999983,2590.911911399998,4401,1012
binom,2,5,2,0.99,6,8,2522.6888400000043,2523.736156600006,2522.6888400000043,2527.639730000004,2523.1597308000046,2522.4422632000046,5536,3796
binom,2,5,2,0.99,7,8,2769.9333500000034,2772.3253843000043,2769.9293423111144,2771.7034644646496,2770.6531200000036,2769.9226930000036,6191,883
binom,2,5,2,0.99,8,8,2296.4657299999994,2297.0060099999987,2295.3854310052507,2304.285729999999,2295.8517899999993,2294.6474397999996,3706,2992
binom,2,5,2,0.99,9,8,2924.39165,2925.94115984,2924.39165,2925.0217900000002,2924.39551,2924.3308500000003,7234,9276
binom,2,10,3,0.95,0,13,2727.452800000001,2554.497177999999,2434.230634763635,2437.713423140331,2434.1259999999993,2444.924279999999,7838,2426
binom,2,10,3,0.95,1,13,2886.008500000001,2861.67806856,2847.2469734103893,2884.18285,2861.7736,2850.895879999999,928,5605
binom,2,10,3,0.95,2,13,2807.6752999999994,2724.8711634399992,2679.072014096189,2728.5817429928575,2711.1585,2678.18386,602,8346
binom,2,10,3,0.95,3,13,2783.201099999999,2602.4385054400004,2470.94085606,2472.5069620114296,2477.709657142858,2487.436088000002,5747,1248
binom,2,10,3,0.95,4,13,2770.6644000000006,2664.956449680001,2597.13355290736,2633.249300000001,2606.85347857143,2596.836608000001,2491,881
binom,2,10,3,0.95,5,13,2837.279199999999,2782.2798479999974,2752.875943024414,2757.3210571428554,2748.7103999999977,2749.0624299999977,7919,4217
binom,2,10,3,0.95,6,13,2879.6916000000006,2822.0689000000016,2797.0033812935076,2816.0289743290055,2805.8402071428586,2796.4519920000016,49,8508
binom,2,10,3,0.95,7,13,2730.6016,2591.9918500800004,2519.730882703333,2538.4124720353175,2519.9228700000003,2521.16087,532,2709
binom,2,10,3,0.95,8,13,2812.1991000000007,2745.968930000002,2710.9581743638682,2717.9990000000007,2717.042183000001,2705.9937560000017,5920,142
binom,2,10,3,0.95,9,13,3132.1021000000005,3107.959642200001,3099.888215892858,3100.544600000001,3100.488600000001,3104.238295000001,6857,5097
binom,2,10,3,0.975,0,13,3182.2531499999996,3164.135049519998,3163.0212677142845,3167.471674999999,3162.2790074999994,3162.778311249999,8071,3558
binom,2,10,3,0.975,1,13,2933.7911500000005,2890.3151896,2870.8478641841266,2873.2120775999997,2873.6532000000007,2871.0644500000003,1613,9578
binom,2,10,3,0.975,2,13,3297.6608000000006,3285.4280110800005,3287.480879153464,3303.7994319801574,3304.1280750000005,3286.1036999999997,4108,5889
binom,2,10,3,0.975,3,13,3112.3060999999943,3089.3621404399946,3092.6679627677863,3109.513764285709,3104.310124571424,3091.243169999994,3482,6754
binom,2,10,3,0.975,4,13,2841.4390499999977,2793.8346221199977,2815.5420571428535,2859.652049999997,2833.388058928568,2769.769455999996,2506,2491
binom,2,10,3,0.975,5,13,3068.3623499999985,3049.726986399998,3041.7708834558425,3064.0422976454533,3072.0634142857134,3045.5499709999985,952,2630
binom,2,10,3,0.975,6,13,2891.412050000001,2855.23181168,2828.9619857142857,2871.7265500000003,2857.032075,2830.0347750000014,8390,2484
binom,2,10,3,0.975,7,13,2936.51825,2898.61344836,2872.769217489062,2889.340425,2881.5345,2872.956925,3443,6701
binom,2,10,3,0.975,8,13,2802.6583999999993,2732.3290641599997,2694.003014260779,2700.13055,2699.962608928571,2693.972065000001,2649,7404
binom,2,10,3,0.975,9,13,2838.313749999999,2802.1099568799978,2781.88891951616,2849.517860714285,2804.920799999999,2783.326618999999,9042,659
binom,2,10,3,0.99,0,13,3065.303380000002,3041.6870164400034,3034.481240000002,3043.6789400000025,3034.481240000002,3039.0385480000027,1018,1337
binom,2,10,3,0.99,1,13,3375.5936799999995,3365.8234143999994,3366.138324619451,3382.8887395272714,3377.5779271428573,3364.7576109999995,9617,3385
binom,2,10,3,0.99,2,13,3612.0215799999974,3608.783455919998,3608.0374599999977,3611.604029837227,3610.1588799999977,3608.0272599999976,7495,9818
binom,2,10,3,0.99,3,13,3580.79044,3574.73881776,3578.146408983506,3591.8809857142846,3579.4947399999996,3576.6064190000006,3706,2992
binom,2,10,3,0.99,4,13,3004.9651400000034,2978.6748920000036,2966.9465555963257,2982.9166238636412,2974.8683599285764,2969.595046400003,2235,318
binom,2,10,3,0.99,5,13,2801.5095000000038,2752.113656720006,2721.9578193485763,2759.2282316317533,2725.0710462857182,2722.2965416000084,7211,8834
binom,2,10,3,0.99,6,13,3209.2591800000005,3200.50491,3202.4123800000007,3208.617274678572,3208.3798550285724,3201.5656520000007,9748,3413
binom,2,10,3,0.99,7,13,3511.11768,3503.8416741999995,3507.5516783747607,3522.054730139285,3516.870558571427,3505.7786719999995,602,8346
binom,2,10,3,0.99,8,13,3605.555960000007,3603.7108722000075,3602.6297732244516,3608.916590000007,3606.813320000007,3602.898285500007,667,1200
binom,2,10,3,0.99,9,13,3247.778120000002,3235.888477520003,3234.6017828571453,3242.443988571431,3238.877576685717,3234.500144000003,364,8710
