distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,DI_cost,random_seed1,random_seed2
norm,1.0,10,1,0.975,2,12.0,5987.19357035076,5883.897906608358,22732.69324496832,5898.231967579497,3805,5288
norm,1.0,10,1,0.975,3,12.0,6171.8150271925915,6072.682506487255,22914.071815638305,6099.83737794051,4280,7483
norm,1.0,10,1,0.975,4,12.0,5760.0567896476705,5583.864193747861,21943.26345397418,5620.495917659633,8804,3947
norm,1.0,10,1,0.975,5,12.0,6216.30931068168,6122.374255325837,22973.71369363615,6190.464453812074,150,1822
norm,1.0,10,1,0.975,6,12.0,6155.3207312842405,6072.712187570586,23202.252574137012,6138.447389092037,1217,6163
norm,1.0,10,1,0.975,7,12.0,6183.591928602303,6094.475013540284,23183.4993045602,6190.478660777979,9951,3658
norm,1.0,10,1,0.975,8,12.0,5934.466211579327,5808.227335893119,22397.463866247293,5861.506984338041,262,2427
norm,1.0,10,1,0.975,9,12.0,6210.4172598419655,6123.255401835019,23594.74502223491,6154.910892281873,4062,4813
norm,1.0,10,1,0.99,0,12.0,6184.391439687123,6086.7961659107,22481.06655890769,6145.155935564784,7514,5878
norm,1.0,10,1,0.99,1,12.0,6722.883185799353,6676.43398882454,23317.6939686627,6700.264421321784,7743,983
norm,1.0,10,1,0.99,2,12.0,6928.400538507608,6888.132106405968,23777.099432549545,6932.433440466271,599,7933
norm,1.0,10,1,0.99,3,12.0,6838.867925455138,6787.571090991353,23450.730420711556,6831.609158734899,7251,1584
norm,1.0,10,1,0.99,4,12.0,6915.605988316985,6881.916868745671,23704.390488437217,6902.152621938777,3302,5232
norm,1.0,10,1,0.99,5,12.0,7049.119994290335,7019.678884779451,24214.125628067228,7041.316429208833,4426,5293
norm,1.0,10,1,0.99,6,12.0,6750.30561689445,6701.836518633802,24060.423124484816,6744.366133404709,2412,85
norm,1.0,10,1,0.99,7,12.0,6585.6081205733535,6540.297455748711,23471.436155387142,6574.146330027956,4838,402
norm,1.0,10,1,0.99,8,12.0,6436.882348614203,6368.881079700289,22976.52024514548,6411.801714519486,1416,2886
norm,1.0,10,1,0.99,9,12.0,6826.3470229296945,6791.288554936765,24166.01622461435,6815.118239854013,2296,9037
norm,1.0,10,2,0.95,0,12.0,5371.610131678793,5048.280633109296,15157.505166149933,5029.88213890396,8215,6419
norm,1.0,10,2,0.95,1,12.0,5429.063304203899,5192.384064646424,15526.361960825869,5139.883338870963,6809,6740
norm,1.0,10,2,0.95,2,12.0,5652.126235429732,5475.901445705073,16092.079800541633,5555.142138545635,2236,6285
norm,1.0,10,2,0.95,3,12.0,5481.57628473969,5173.724465788493,15227.62659857649,5111.62614100807,6124,1492
norm,1.0,10,2,0.95,4,12.0,5515.393385924472,5317.792364418815,15736.245457393452,5331.393647456353,8759,2092
norm,1.0,10,2,0.95,5,12.0,5484.739849873837,5209.706411477189,15586.679418123418,5212.100491652822,3738,9477
norm,1.0,10,2,0.95,6,12.0,5491.29285374298,5243.873119467288,15597.7818140789,5211.448019465743,6130,4773
norm,1.0,10,2,0.95,7,12.0,5615.654025177807,5458.769011394479,16151.37710488441,5459.7377366340215,47,9805
norm,1.0,10,2,0.95,8,12.0,5595.917864762094,5351.302063420806,15729.438763938928,5478.654393173218,9564,2380
norm,1.0,10,2,0.95,9,12.0,5490.290504945159,5228.590078834113,15461.046909953495,5210.7223794681795,8634,3779
norm,1.0,10,2,0.975,0,12.0,5886.41471094696,5781.887736240553,16459.05699714611,5795.594132779187,6114,5094
norm,1.0,10,2,0.975,1,12.0,5909.814848173632,5812.875212126444,16327.699444339256,5904.294115442725,4210,1605
norm,1.0,10,2,0.975,2,12.0,6066.807460161843,5972.531351027394,16826.8048122395,5994.750544071027,4310,8696
norm,1.0,10,2,0.975,3,12.0,6309.957070083274,6261.581397184775,16994.08111125698,6362.828259146426,8048,1519
norm,1.0,10,2,0.975,4,12.0,6053.415764794322,5964.5388597505425,16561.30088719422,5983.107577429683,5131,9189
norm,1.0,10,2,0.975,5,12.0,6153.325861172944,6091.3447923589965,16803.233474904835,6176.670029276188,2880,8922
norm,1.0,10,2,0.975,6,12.0,5788.784612087471,5656.929186263915,16312.308367414265,5720.138991830945,2410,400
norm,1.0,10,2,0.975,7,12.0,5970.378267711721,5878.765416377794,16772.56536833118,5897.287940752577,69,9550
norm,1.0,10,2,0.975,8,12.0,6011.689079750361,5933.676205591663,16734.690844909095,6021.570510596012,1945,4097
norm,1.0,10,2,0.975,9,12.0,6003.416750750837,5905.889565537556,16584.794643650155,5918.292006493062,7226,4013
norm,1.0,10,2,0.99,0,12.0,6836.294201887634,6819.692962356022,17721.9107681571,6861.997052218085,2505,8869
norm,1.0,10,2,0.99,1,12.0,6671.121657615507,6636.367661453945,17395.72759725195,6680.236309030415,4694,3037
norm,1.0,10,2,0.99,2,12.0,6802.342141484669,6772.2457867785615,17481.870977676703,6789.348042421948,1170,6451
norm,1.0,10,2,0.99,3,12.0,6391.2778955727335,6350.617350520625,17032.6592177666,6445.203929920664,6379,8988
norm,1.0,10,2,0.99,4,12.0,6966.167590589957,6939.135732935873,18034.64450975436,7028.52766478251,9185,4931
norm,1.0,10,2,0.99,5,12.0,6297.580950534812,6248.287192053495,17023.37551358473,6301.494704623719,4259,4519
norm,1.0,10,2,0.99,6,12.0,6791.6197270542925,6767.537279041925,17523.40818817153,6792.988805658316,5059,6485
norm,1.0,10,2,0.99,7,12.0,6654.0138773692925,6612.426811029023,17301.655844487246,6646.928738550594,5513,3284
norm,1.0,10,2,0.99,8,12.0,6463.59733707019,6427.898948248307,17141.032781142996,6500.895512041778,7870,8820
norm,1.0,10,2,0.99,9,12.0,7400.158339080004,7388.372539176048,18610.524595590272,7421.9770433268,4059,9458
norm,1.0,10,3,0.95,0,12.0,5543.5001274426895,5438.671484824876,11470.015348591487,5491.296491558289,9818,220
norm,1.0,10,3,0.95,1,12.0,5614.207323641865,5525.88219290989,11544.098872731962,5532.697713752577,6678,9741
norm,1.0,10,3,0.95,2,12.0,5639.721611026251,5512.117545749896,11432.419869174442,5461.524036190932,3460,4031
norm,1.0,10,3,0.95,3,12.0,5501.817405772241,5314.315340521728,11158.490656158678,5276.383848730117,4225,296
norm,1.0,10,3,0.95,4,12.0,5456.061693481386,5196.782628324473,10902.608388772891,5210.948001649821,1715,1185
norm,1.0,10,3,0.95,5,12.0,5436.431168869734,5230.289293519529,10925.020265160367,5204.642523060645,5781,1649
norm,1.0,10,3,0.95,6,12.0,5618.324450526391,5495.002446450045,11510.022145101968,5452.447925565637,8909,6082
norm,1.0,10,3,0.95,7,12.0,5536.087294845199,5409.465590425182,11292.094533101845,5439.618921989232,6074,6255
norm,1.0,10,3,0.95,8,12.0,5567.253148359947,5412.768064097849,11320.18044225845,5415.413523110134,8456,2271
norm,1.0,10,3,0.95,9,12.0,5544.449835238736,5379.373917643253,11242.54531710484,5363.375383154072,7293,1090
norm,1.0,10,3,0.975,0,12.0,5744.674294988704,5660.078041318705,11855.782773655488,5687.6405208111055,5939,1720
norm,1.0,10,3,0.975,1,12.0,6169.6926999457555,6134.713179701331,12381.65009283703,6252.634916380852,6978,9023
norm,1.0,10,3,0.975,2,12.0,5942.315083604976,5863.5747788080125,12037.624433383813,5936.628393191812,562,5800
norm,1.0,10,3,0.975,3,12.0,6315.513154357805,6289.609435644417,12608.732087760574,6347.616134224946,5877,7602
norm,1.0,10,3,0.975,4,12.0,5939.423360009596,5870.424947902331,12036.450964218724,5866.042248110379,1833,9039
norm,1.0,10,3,0.975,5,12.0,5854.531126998018,5808.761969012829,11969.719893091253,5878.30288590876,8518,1686
norm,1.0,10,3,0.975,6,12.0,6091.738537445741,6065.768085352339,12407.188563718924,6070.690614647078,2038,8866
norm,1.0,10,3,0.975,7,12.0,6115.723978997318,6066.726795982685,12278.370432938826,6128.177144081522,2478,5871
norm,1.0,10,3,0.975,8,12.0,5972.179894869604,5906.9698244729425,12047.934309819842,5930.992582836794,3640,2331
norm,1.0,10,3,0.975,9,12.0,6238.502486264767,6192.585513328861,12426.367593869283,6218.971072362449,5189,3028
norm,1.0,10,3,0.99,0,12.0,6608.92460455211,6591.239253956232,12880.757327296036,6729.9538601137065,4840,3987
norm,1.0,10,3,0.99,1,12.0,6569.065484090408,6542.018545976287,12971.948696507938,6628.312077962672,245,7736
norm,1.0,10,3,0.99,2,12.0,6423.506368797941,6397.811409375274,12669.652656558603,6414.7437071442755,2586,9448
norm,1.0,10,3,0.99,3,12.0,7060.93162476581,7050.238302575967,13444.166528800932,7106.442248555064,2195,9056
norm,1.0,10,3,0.99,4,12.0,6444.515717041347,6413.580902375111,12669.54754150342,6493.330449516661,3227,9638
norm,1.0,10,3,0.99,5,12.0,6916.938303667498,6904.0586312829555,13242.491877675164,6929.345792027375,5996,5628
norm,1.0,10,3,0.99,6,12.0,6849.84439329201,6836.364072243049,13388.664954781358,6867.223608188371,299,5805
norm,1.0,10,3,0.99,7,12.0,6764.004299766585,6746.474822639637,13127.494939479828,6777.736474918367,2664,6224
norm,1.0,10,3,0.99,8,12.0,6799.191986278882,6785.759278196623,13253.92074465597,6909.357914946383,3434,2229
norm,1.0,10,3,0.99,9,12.0,6759.098388905232,6741.468891676144,13118.910514964113,6766.8221584517605,8259,7106
norm,2.0,2,1,0.95,0,5.0,2685.7167019954177,2716.8762936227345,4253.415881289889,2685.2998475587315,6263,9217
norm,2.0,2,1,0.95,1,5.0,2751.058812405133,2784.7669425707236,4333.603565760974,2750.8952093436997,7906,4383
norm,2.0,2,1,0.95,2,5.0,2799.369779816546,2827.0156356819384,4380.490231830515,2799.167288335854,4523,1039
norm,2.0,2,1,0.95,3,5.0,2871.4414101173393,2898.6979887319962,4511.459277249695,2871.4035300732353,9360,2484
norm,2.0,2,1,0.95,4,5.0,2667.11196729353,2701.1978342750303,4222.755206015894,2666.8735973319,7724,1440
norm,2.0,2,1,0.95,5,5.0,2776.1006002015483,2807.150278518079,4361.845080779968,2776.325268496108,4878,2216
norm,2.0,2,1,0.95,6,5.0,2858.822238031686,2889.1657941917324,4488.4948235960865,2858.8072695476385,4872,469
norm,2.0,2,1,0.95,7,5.0,2661.3965449590146,2694.222189885878,4226.984060358322,2661.3009835213443,3652,6279
norm,2.0,2,1,0.95,8,5.0,2665.1426307651213,2700.510425629979,4218.886579084383,2665.6203143026264,8345,7262
norm,2.0,2,1,0.95,9,5.0,2737.8723440897625,2768.781057932487,4327.992145642702,2737.3359439531237,9212,8422
norm,2.0,2,1,0.975,0,5.0,3036.263174376053,3058.335870093554,4703.6551837843635,3036.2138690355623,2865,9363
norm,2.0,2,1,0.975,1,5.0,2968.857300620677,2992.804432909135,4620.364706046051,2968.6303956577435,6355,9577
norm,2.0,2,1,0.975,2,5.0,3097.381841012441,3116.960014076116,4790.920868849653,3097.362793236741,8738,1149
norm,2.0,2,1,0.975,3,5.0,3079.556044055948,3100.3116173114076,4752.248114746816,3079.536074181674,8105,2456
norm,2.0,2,1,0.975,4,5.0,3031.3215292743694,3053.888801256218,4699.891493642907,3031.1980219725037,9101,5586
norm,2.0,2,1,0.975,5,5.0,3197.6967509448427,3214.2725423704405,4891.606080347331,3197.7622081401496,9585,3405
norm,2.0,2,1,0.975,6,5.0,3136.18441482013,3155.47449157722,4799.428215320445,3136.142059732793,2769,9934
norm,2.0,2,1,0.975,7,5.0,3243.068366294779,3260.3421468423894,4955.812731410364,3243.0684567257517,6904,1758
norm,2.0,2,1,0.975,8,5.0,3008.1949042797255,3029.7774600965986,4689.440431355218,3008.0940506235565,1836,9978
norm,2.0,2,1,0.975,9,5.0,3075.0867247895776,3094.275332491438,4766.049739650651,3074.946442260922,6145,1831
norm,2.0,2,1,0.99,0,5.0,3796.9477881328894,3802.3358403674783,5532.826461589772,3796.9477881328894,6858,5166
norm,2.0,2,1,0.99,1,5.0,3669.757634889514,3677.079895426562,5415.979083449159,3669.7465165759027,2721,8442
norm,2.0,2,1,0.99,2,5.0,3604.480523581191,3612.7111920171455,5317.647540729083,3604.4705663822983,8440,5600
norm,2.0,2,1,0.99,3,5.0,3422.8851707899066,3434.274004648338,5142.669245428365,3422.858926058995,2334,1412
norm,2.0,2,1,0.99,4,5.0,3692.2401294983247,3699.750469552887,5446.368624297032,3692.242449186052,3995,9385
norm,2.0,2,1,0.99,5,5.0,3672.33565764849,3679.9610034942907,5431.142775011533,3672.3070527201567,9196,4922
norm,2.0,2,1,0.99,6,5.0,3641.5181856824634,3649.39308233604,5387.360347797086,3641.5092061077194,4263,6408
norm,2.0,2,1,0.99,7,5.0,3675.8619922675107,3683.5432395248936,5426.301562991442,3675.8619922675107,2984,3907
norm,2.0,2,1,0.99,8,5.0,3850.817189861957,3856.2103656278596,5603.508696211839,3850.8080890144074,1162,5017
norm,2.0,2,1,0.99,9,5.0,3511.545597550757,3522.146314820201,5245.365499376406,3511.5229633386302,5600,7059
norm,2.0,3,1,0.95,0,6.0,3152.5544177064876,3140.0038237105346,4651.095871411033,3141.86417412935,9284,6460
norm,2.0,3,1,0.95,1,6.0,3149.9152203854246,3133.2685120136102,4638.604720301579,3140.234572969604,557,2364
norm,2.0,3,1,0.95,2,6.0,3207.309733640654,3192.9061353986303,4723.384283788472,3198.525866466402,1282,2979
norm,2.0,3,1,0.95,3,6.0,3120.645314532702,3105.693045782518,4614.630649825725,3113.1493194306427,5913,751
norm,2.0,3,1,0.95,4,6.0,3194.7595093080367,3189.4469191675225,4719.074923496355,3189.4557108392382,7520,7133
norm,2.0,3,1,0.95,5,6.0,3139.5345209385723,3125.9114632816418,4648.024565597421,3133.521751844572,3805,5288
norm,2.0,3,1,0.95,6,6.0,3061.5316523835527,3055.1183473929345,4539.492301634541,3051.507628424979,4280,7483
norm,2.0,3,1,0.95,7,6.0,3077.043563849459,3067.036953596126,4519.223627049956,3063.5587678091624,8804,3947
norm,2.0,3,1,0.95,8,6.0,3206.5785034847204,3199.1481311754105,4728.134807979502,3200.863739718483,150,1822
norm,2.0,3,1,0.95,9,6.0,3153.7531382288425,3143.0393235417873,4698.411065337865,3149.9478294983314,1217,6163
norm,2.0,3,1,0.975,0,6.0,3533.7532279612014,3541.057068279157,5133.452756874692,3532.3539234506943,9951,3658
norm,2.0,3,1,0.975,1,6.0,3661.371077936323,3663.658111798076,5303.334601697352,3660.984896313503,262,2427
norm,2.0,3,1,0.975,2,6.0,3699.1052675220108,3705.1505985694016,5361.491574179419,3698.548060457617,4062,4813
norm,2.0,3,1,0.975,3,6.0,3214.114836461481,3210.336645235851,4728.926748929595,3209.711986257225,7514,5878
norm,2.0,3,1,0.975,4,6.0,3540.322430294658,3541.806721278189,5159.025883769396,3538.1015506853028,7743,983
norm,2.0,3,1,0.975,5,6.0,3683.2461921225736,3689.207688336875,5336.831874381647,3682.976707290809,599,7933
norm,2.0,3,1,0.975,6,6.0,3612.9842130325096,3617.438709729708,5229.525638528223,3612.024096132576,7251,1584
norm,2.0,3,1,0.975,7,6.0,3403.4836307937485,3400.304999068178,4998.039933515424,3399.677013941039,3302,5232
norm,2.0,3,1,0.975,8,6.0,3522.1644563143036,3526.04674058982,5166.771654539693,3521.065598118103,4426,5293
norm,2.0,3,1,0.975,9,6.0,3476.0732840002333,3480.282740169677,5099.602834801151,3475.136192100032,2412,85
norm,2.0,3,1,0.99,0,6.0,4189.247802213428,4195.275162236831,5890.53317860983,4189.1651527180775,4838,402
norm,2.0,3,1,0.99,1,6.0,4275.780573471615,4282.364671422359,5977.498080987433,4276.0111415345655,1416,2886
norm,2.0,3,1,0.99,2,6.0,3996.6633594447762,4005.7294731685465,5663.250967799746,3997.269739457996,2296,9037
norm,2.0,3,1,0.99,3,6.0,4053.376074259836,4058.028202408578,5766.734248175731,4053.2707092178885,8215,6419
norm,2.0,3,1,0.99,4,6.0,4019.5197439332483,4027.5667459110223,5704.649080927929,4019.4021022738875,6809,6740
norm,2.0,3,1,0.99,5,6.0,4273.67671089365,4279.903851956723,6003.121901462436,4274.088956929391,2236,6285
norm,2.0,3,1,0.99,6,6.0,4200.019987356266,4205.731111266851,5907.6117068060985,4200.048120263253,6124,1492
norm,2.0,3,1,0.99,7,6.0,4282.158609397187,4288.578287808313,6013.3536348171865,4282.384770776828,8759,2092
norm,2.0,3,1,0.99,8,6.0,4179.988421368824,4186.461083672394,5873.17961729884,4180.141143323979,3738,9477
norm,2.0,3,1,0.99,9,6.0,4464.765433186375,4470.154308741881,6180.817730380224,4464.984002503168,6130,4773
norm,2.0,3,2,0.95,0,6.0,3207.827945655482,3247.409345672435,4969.8014827190955,3207.861139504119,47,9805
norm,2.0,3,2,0.95,1,6.0,3136.613671179193,3181.589554182086,4898.513635736679,3136.9057766895435,9564,2380
norm,2.0,3,2,0.95,2,6.0,3101.916946280666,3149.419286796083,4795.025844947358,3101.9288591688164,8634,3779
norm,2.0,3,2,0.95,3,6.0,3160.3443503065173,3198.2709941039766,4901.88902264542,3160.331863737797,6114,5094
norm,2.0,3,2,0.95,4,6.0,3164.2562658875777,3201.935864337415,4941.24075105125,3164.3257431577094,4210,1605
norm,2.0,3,2,0.95,5,6.0,3276.7819329739705,3309.1467948362483,5064.4489156079135,3276.767245543832,4310,8696
norm,2.0,3,2,0.95,6,6.0,3145.975402642241,3187.7268825716133,4877.014609771439,3145.7478818267678,8048,1519
norm,2.0,3,2,0.95,7,6.0,3380.298682980954,3409.817919666485,5233.519534938837,3380.2188287133686,5131,9189
norm,2.0,3,2,0.95,8,6.0,3343.053783667328,3375.7684296078087,5189.281746571209,3343.023465885724,2880,8922
norm,2.0,3,2,0.95,9,6.0,3206.669086086801,3244.2574814092236,4999.1041423822935,3206.913037659767,2410,400
norm,2.0,3,2,0.975,0,6.0,3675.628999834955,3693.0970837454033,5572.85542239663,3675.628999834955,69,9550
norm,2.0,3,2,0.975,1,6.0,3580.1034704062567,3601.7266827017656,5494.628604781615,3580.159422598311,1945,4097
norm,2.0,3,2,0.975,2,6.0,3496.8923810573597,3522.571794814031,5388.851231115971,3496.8002358196304,7226,4013
norm,2.0,3,2,0.975,3,6.0,3503.4887147097943,3528.6052069857396,5361.649368919512,3503.5091268743063,2505,8869
norm,2.0,3,2,0.975,4,6.0,3366.248315348381,3397.027322632175,5163.027098030204,3366.1928154413613,4694,3037
norm,2.0,3,2,0.975,5,6.0,3420.833653113315,3446.9265131834295,5268.388003156546,3420.8290799074025,1170,6451
norm,2.0,3,2,0.975,6,6.0,3777.0773826978702,3792.1006370519167,5727.847243385492,3777.131921712697,6379,8988
norm,2.0,3,2,0.975,7,6.0,3662.1627759964567,3681.620444481588,5605.076334935341,3662.157869066529,9185,4931
norm,2.0,3,2,0.975,8,6.0,3624.5153728346195,3644.841250549118,5536.210959219992,3624.529323044833,4259,4519
norm,2.0,3,2,0.975,9,6.0,3446.72079944243,3473.4249725155755,5323.888192578062,3446.737875057252,5059,6485
norm,2.0,3,2,0.99,0,6.0,4077.919541587689,4087.6202569727716,6049.142011828918,4077.919541587689,5513,3284
norm,2.0,3,2,0.99,1,6.0,4150.406602547625,4159.605830733851,6122.320117902771,4150.406602547625,7870,8820
norm,2.0,3,2,0.99,2,6.0,4213.91070049662,4221.677547696445,6215.908822250089,4213.9078117357285,4059,9458
norm,2.0,3,2,0.99,3,6.0,4093.5750754229407,4103.111685645269,6062.3106571152475,4093.571047569885,9818,220
norm,2.0,3,2,0.99,4,6.0,4160.1120088190355,4168.312200365132,6133.217757062912,4160.1120088190355,6678,9741
norm,2.0,3,2,0.99,5,6.0,4286.294564405951,4293.668121824473,6285.119473324992,4286.331153214362,3460,4031
norm,2.0,3,2,0.99,6,6.0,4175.060163131748,4183.466463142777,6155.296130593145,4175.061930786344,4225,296
norm,2.0,3,2,0.99,7,6.0,3809.786811959176,3825.878863712257,5770.340486893354,3809.773186532838,1715,1185
norm,2.0,3,2,0.99,8,6.0,3967.5265544153053,3979.551894527166,5894.071765869586,3967.54647482652,5781,1649
norm,2.0,3,2,0.99,9,6.0,3728.1660875845173,3746.297962787344,5671.101892397692,3728.1803758479878,8909,6082
norm,2.0,5,1,0.95,0,8.0,3975.7974924965024,3919.2574832573,7231.314627069685,3986.6504190093137,6074,6255
norm,2.0,5,1,0.95,1,8.0,4042.039169271123,3980.812277373684,7358.230327687869,4014.5078176853795,8456,2271
norm,2.0,5,1,0.95,2,8.0,4037.87955443506,3964.2440582909935,7334.893449491016,4049.977040797687,7293,1090
norm,2.0,5,1,0.95,3,8.0,3959.2932542541394,3893.735318813737,7227.129009611627,3977.03690321086,5939,1720
norm,2.0,5,1,0.95,4,8.0,3945.039241015221,3864.192606642734,7191.944379793888,4016.3117009295997,6978,9023
norm,2.0,5,1,0.95,5,8.0,3967.1818630024623,3884.618672893202,7244.918439556308,3962.0398976240754,562,5800
norm,2.0,5,1,0.95,6,8.0,4073.265879997435,4023.6515990110615,7382.247556872282,4161.1064718828775,5877,7602
norm,2.0,5,1,0.95,7,8.0,4018.1380410981374,3941.5712784843445,7376.5647202315495,4060.453707363071,1833,9039
norm,2.0,5,1,0.95,8,8.0,3930.242462107219,3851.3842679330696,7175.843069485129,3933.3536906262275,8518,1686
norm,2.0,5,1,0.95,9,8.0,3968.962537243181,3890.8331432644427,7287.2756038407415,3964.6787819030533,2038,8866
norm,2.0,5,1,0.975,0,8.0,4461.247967887075,4442.3705145044305,7973.951031191053,4505.936671469657,2478,5871
norm,2.0,5,1,0.975,1,8.0,4443.689157774029,4411.4683716049,7898.644709986251,4489.547996426401,3640,2331
norm,2.0,5,1,0.975,2,8.0,4435.076818236774,4399.103339557523,7909.742549979041,4433.662334026975,5189,3028
norm,2.0,5,1,0.975,3,8.0,4467.221908184908,4438.9026685881445,7982.829229112606,4489.548321193968,4840,3987
norm,2.0,5,1,0.975,4,8.0,4527.4574934321045,4501.3320779349415,8142.3851375122385,4547.648779904648,245,7736
norm,2.0,5,1,0.975,5,8.0,4463.811482923766,4439.472557459817,7980.433349368078,4489.747334138318,2586,9448
norm,2.0,5,1,0.975,6,8.0,4271.1763857502365,4238.987897012022,7676.842993325575,4274.6779423602975,2195,9056
norm,2.0,5,1,0.975,7,8.0,4479.762493649204,4447.39634373807,7979.712412276698,4559.898165586108,3227,9638
norm,2.0,5,1,0.975,8,8.0,4468.764078260657,4451.0145451352055,7978.857020973898,4506.172347911276,5996,5628
norm,2.0,5,1,0.975,9,8.0,4412.729914291291,4380.169418186713,7891.184542117584,4441.017649660895,299,5805
norm,2.0,5,1,0.99,0,8.0,5357.536840146747,5350.8479532526635,9045.698501700377,5372.3626427226045,2664,6224
norm,2.0,5,1,0.99,1,8.0,5008.586886683184,4998.717322056275,8648.11024700877,5059.712626139236,3434,2229
norm,2.0,5,1,0.99,2,8.0,5374.694957654678,5369.111897682233,9054.136780742625,5389.373598291479,8259,7106
norm,2.0,5,1,0.99,3,8.0,5101.889998945439,5096.611104701845,8714.882153525075,5125.480908586372,6263,9217
norm,2.0,5,1,0.99,4,8.0,4938.958626495011,4930.3594474227075,8489.200187563072,4992.493280758483,7906,4383
norm,2.0,5,1,0.99,5,8.0,5522.453049511792,5521.465396352405,9161.400644248217,5529.292835118378,4523,1039
norm,2.0,5,1,0.99,6,8.0,5027.949789461085,5022.435079015094,8654.14942409431,5041.420366050001,9360,2484
norm,2.0,5,1,0.99,7,8.0,4964.7121774727775,4948.349629503405,8511.47080875657,4974.550545677022,7724,1440
norm,2.0,5,1,0.99,8,8.0,5029.734473184293,5018.681440444871,8638.5663927801,5071.838107738539,4878,2216
norm,2.0,5,1,0.99,9,8.0,5175.019006509291,5172.875327686895,8781.2136607799,5203.418460696952,4872,469
norm,2.0,5,2,0.95,0,8.0,4024.9760364931803,3999.55884484929,5655.491709205284,4004.4617930907966,3652,6279
norm,2.0,5,2,0.95,1,8.0,4007.3355871169765,3980.6596628951384,5613.783902437112,3989.6731297259994,8345,7262
norm,2.0,5,2,0.95,2,8.0,3930.813030540263,3911.801281300529,5508.5826616678,3906.9080351900507,9212,8422
norm,2.0,5,2,0.95,3,8.0,3921.727494914227,3904.536627076471,5456.013509671172,3889.3530401001544,2865,9363
norm,2.0,5,2,0.95,4,8.0,3886.1648994533352,3867.1439155566536,5435.241921118346,3862.3802754654193,6355,9577
norm,2.0,5,2,0.95,5,8.0,4075.357760340969,4067.748572537489,5769.839039677706,4068.728958445247,8738,1149
norm,2.0,5,2,0.95,6,8.0,3894.247252793809,3889.3948529603695,5462.424452625729,3868.6642337580547,8105,2456
norm,2.0,5,2,0.95,7,8.0,3947.3568266117936,3924.9167367948858,5475.043769928148,3906.6638988939703,9101,5586
norm,2.0,5,2,0.95,8,8.0,3999.8317368126727,3985.3133249902676,5642.715992017401,3986.935647280751,9585,3405
norm,2.0,5,2,0.95,9,8.0,3887.6871947562404,3872.1804564176764,5414.872584661857,3849.0501538315257,2769,9934
norm,2.0,5,2,0.975,0,8.0,4650.373125568628,4655.575324005609,6493.744255988889,4650.26173878278,6904,1758
norm,2.0,5,2,0.975,1,8.0,4440.067262112546,4439.164511410417,6269.076570856483,4439.530317273102,1836,9978
norm,2.0,5,2,0.975,2,8.0,4434.925138079595,4432.775637718746,6252.376507234512,4431.999906537968,6145,1831
norm,2.0,5,2,0.975,3,8.0,4456.02471478548,4453.123401200844,6262.845130856787,4450.418997329209,6858,5166
norm,2.0,5,2,0.975,4,8.0,4428.803611652769,4424.443822305882,6249.30514409423,4425.090358913488,2721,8442
norm,2.0,5,2,0.975,5,8.0,4453.219114680909,4454.998016950423,6247.1691243271125,4454.220088808177,8440,5600
norm,2.0,5,2,0.975,6,8.0,4280.255078815464,4282.605224478899,6046.880158862115,4272.072000560563,2334,1412
norm,2.0,5,2,0.975,7,8.0,4431.816152805915,4431.084547242852,6246.107115287712,4430.497242323868,3995,9385
norm,2.0,5,2,0.975,8,8.0,4403.991096219466,4403.843307900258,6191.835703368482,4396.031079617727,9196,4922
norm,2.0,5,2,0.975,9,8.0,4213.52828233742,4210.292767360201,5940.220870605366,4201.002393407049,4263,6408
norm,2.0,5,2,0.99,0,8.0,4886.093282939644,4890.810465938527,6769.047757038744,4884.67227201854,2984,3907
norm,2.0,5,2,0.99,1,8.0,5236.731318079474,5239.19169139594,7168.303608486955,5236.088376091762,1162,5017
norm,2.0,5,2,0.99,2,8.0,5004.7066186557695,5008.0798966346865,6903.01935065454,5005.414293949932,5600,7059
norm,2.0,5,2,0.99,3,8.0,5076.89470179256,5079.414962259885,6995.131196365496,5076.043946803488,9284,6460
norm,2.0,5,2,0.99,4,8.0,5450.315270921471,5452.054419650499,7399.114659312616,5450.106117996143,557,2364
norm,2.0,5,2,0.99,5,8.0,5355.780050680813,5359.436451894552,7283.320447126248,5356.753544062101,1282,2979
norm,2.0,5,2,0.99,6,8.0,4661.381035622977,4664.593920000387,6505.710208982288,4664.701519493024,5913,751
norm,2.0,5,2,0.99,7,8.0,5102.206911582343,5105.971842277299,7012.740887377355,5101.955890674822,7520,7133
norm,2.0,5,2,0.99,8,8.0,4840.435447543696,4848.301276130585,6714.693531461947,4839.84770580125,3805,5288
norm,2.0,5,2,0.99,9,8.0,4842.880673700912,4846.5870241135,6749.764728002652,4843.858028452873,4280,7483
norm,2.0,5,3,0.95,0,8.0,3907.2509464249106,3939.4666866663165,5677.172923568454,3899.286983530065,8804,3947
norm,2.0,5,3,0.95,1,8.0,4035.022466580254,4062.621640414944,5911.501806221041,4030.0624722536672,150,1822
norm,2.0,5,3,0.95,2,8.0,3980.5040438538686,4006.6877339971443,5874.373251089825,3980.0044885464445,1217,6163
norm,2.0,5,3,0.95,3,8.0,4157.370621419052,4183.45575486755,6116.38795890799,4156.114652920064,9951,3658
norm,2.0,5,3,0.95,4,8.0,4139.781326518652,4160.979189789384,6081.910504853211,4136.43294811498,262,2427
