distribution,c_e,l_r,l_e,service_level,seed_id,b,SDI_cost,TBS_cost,DI_cost,benchmark_DI_cost,random_seed1,random_seed2
binom,1.0,10,1,0.99,5,12.0,3254.711,2148.0237676767683,2243.5485999999996,2293.0153999999998,3928,9374
binom,1.0,10,1,0.99,6,12.0,3167.7345247524763,2059.279325072509,2161.3266678217824,2188.7119579207924,7823,9355
binom,1.0,10,1,0.99,7,12.0,3318.989,2134.9065958484857,2237.6347400000004,2280.5229695999997,5075,3018
binom,1.0,10,1,0.99,8,12.0,3460.6824059406067,2215.787264363636,2322.3613990000003,2360.6636794,1431,951
binom,1.0,10,1,0.99,9,12.0,3232.749693069319,2063.3310079807984,2166.564865445545,2201.580839306931,3141,7227
binom,1.0,10,2,0.95,0,12.0,2974.8205000000007,2155.6056818181814,2227.1123,2244.0653615384604,8172,6580
binom,1.0,10,2,0.95,1,12.0,3030.903,2158.5510606060598,2226.35795,2239.04104,7156,338
binom,1.0,10,2,0.95,2,12.0,3101.807,2154.54680909091,2229.937,2242.7477599999997,5836,3166
binom,1.0,10,2,0.95,3,12.0,3182.8240473933656,2224.466062955624,2284.3956870260668,2316.8192996658768,5348,8581
binom,1.0,10,2,0.95,4,12.0,3207.45,2267.3289454545447,2340.6155925000003,2378.061557,8338,8454
binom,1.0,10,2,0.95,5,12.0,3168.681687203792,2209.0167283259125,2278.7789815165875,2319.3287790521326,1249,2352
binom,1.0,10,2,0.95,6,12.0,2826.159689573466,2102.249627272727,2166.2670999999996,2191.0805,5856,7315
binom,1.0,10,2,0.95,7,12.0,3058.951407582939,2173.7233641533826,2239.858463507109,2270.231967772512,9997,1995
binom,1.0,10,2,0.95,8,12.0,3030.673,2162.497127272727,2232.6438,2247.49684,1021,7780
binom,1.0,10,2,0.95,9,12.0,3039.669,2159.388272727272,2218.108,2231.433,8973,6486
binom,1.0,10,2,0.975,0,12.0,3293.554,2327.7493030303026,2417.17608,2431.09,5507,7601
binom,1.0,10,2,0.975,1,12.0,3220.493,2339.5556060606064,2415.6005199999995,2456.0635200000006,789,1042
binom,1.0,10,2,0.975,2,12.0,3197.209,2340.0182525252526,2433.4768,2462.969,5497,8212
binom,1.0,10,2,0.975,3,12.0,3215.557540145985,2326.418576421145,2417.18472169343,2442.297671689781,4537,4614
binom,1.0,10,2,0.975,4,12.0,3370.330232664233,2411.7294337996755,2485.8860498905105,2533.346375875912,6041,5920
binom,1.0,10,2,0.975,5,12.0,3089.271270072992,2261.0982051168617,2338.1817095620436,2370.8895495912407,463,6539
binom,1.0,10,2,0.975,6,12.0,3064.001,2245.225977777777,2328.4785325,2369.6456614999997,1632,9861
binom,1.0,10,2,0.975,7,12.0,3136.807,2252.922121212121,2338.04024,2366.5678399999997,1190,7652
binom,1.0,10,2,0.975,8,12.0,3098.4533795620437,2264.3480674187117,2336.4404576277375,2366.5948549908762,2921,6995
binom,1.0,10,2,0.975,9,12.0,3281.0819552919697,2334.6963682537053,2410.633140693431,2453.5613599635035,5605,1223
binom,1.0,10,2,0.99,0,12.0,3437.0112133531256,2552.800348705152,2640.3347864391694,2702.666860207715,8770,704
binom,1.0,10,2,0.99,1,12.0,3484.3545608308614,2545.7738705101156,2636.0346933839764,2696.723944313353,4331,3194
binom,1.0,10,2,0.99,2,12.0,3401.662,2475.74783089899,2577.2300868,2615.3699183999997,2826,754
binom,1.0,10,2,0.99,3,12.0,3431.499,2548.0994139393943,2636.1558896,2714.253892,6451,364
binom,1.0,10,2,0.99,4,12.0,3422.590700000001,2483.3711939393934,2566.5045,2630.3352999999997,2134,9914
binom,1.0,10,2,0.99,5,12.0,3428.391544569743,2488.9947647079084,2573.059274183976,2627.7087598813055,9926,6034
binom,1.0,10,2,0.99,6,12.0,3475.525,2542.374493393941,2633.5135456,2696.0745795,7197,4696
binom,1.0,10,2,0.99,7,12.0,3497.2964799999977,2571.4626456565657,2660.488499999998,2719.2608399999986,1961,7648
binom,1.0,10,2,0.99,8,12.0,3340.498905044522,2461.9553428288837,2559.128041275965,2625.3457188427305,4796,4740
binom,1.0,10,2,0.99,9,12.0,3467.0932551928786,2484.396516488325,2577.8793982195853,2622.800195252226,2821,8182
binom,1.0,10,3,0.95,0,12.0,3042.741340314133,2426.1276017372647,2478.715600418846,2493.059693507851,7493,1964
binom,1.0,10,3,0.95,1,12.0,2997.743500000001,2427.8327909090895,2482.28338,2496.9500599999997,2714,1656
binom,1.0,10,3,0.95,2,12.0,2994.126,2441.9090545454537,2491.16846,2518.08748,7351,8888
binom,1.0,10,3,0.95,3,12.0,3117.412500000001,2484.313027272727,2543.94774,2571.8384600000004,2119,6888
binom,1.0,10,3,0.95,4,12.0,3184.616,2483.3089010101016,2548.377605,2572.0937259999996,6672,6138
binom,1.0,10,3,0.95,5,12.0,2981.041,2424.987745454544,2483.46936,2503.2284000000004,2561,8242
binom,1.0,10,3,0.95,6,12.0,3071.096,2479.8960181818184,2542.0400800000007,2561.3678000000004,1707,4717
binom,1.0,10,3,0.95,7,12.0,2865.673,2374.1850181818195,2429.04766,2464.00646,4794,4940
binom,1.0,10,3,0.95,8,12.0,3092.443,2470.3300181818195,2531.1625099999997,2553.7653899999996,6546,4458
binom,1.0,10,3,0.95,9,12.0,2984.998,2432.382622727274,2491.019607,2518.083627,4307,737
binom,1.0,10,3,0.975,0,12.0,3296.797,2652.9460505050506,2721.2877999999996,2766.8902,8536,2790
binom,1.0,10,3,0.975,1,12.0,3281.7140249999975,2605.150611868686,2671.170909999999,2717.033884999998,5155,8996
binom,1.0,10,3,0.975,2,12.0,3272.360660377362,2586.4031717171706,2654.51484,2713.1277,5769,5042
binom,1.0,10,3,0.975,3,12.0,3418.050875000001,2658.4755214646466,2725.3322350000003,2769.250355,6034,2901
binom,1.0,10,3,0.975,4,12.0,3379.9711563342325,2730.657599096083,2804.2551414932614,2865.261592463612,9073,1963
binom,1.0,10,3,0.975,5,12.0,3215.139339622642,2589.747512456098,2664.4215382210245,2681.128416603774,7165,6849
binom,1.0,10,3,0.975,6,12.0,3319.022532681941,2662.8349451897684,2730.332616239892,2777.636627560647,9370,3938
binom,1.0,10,3,0.975,7,12.0,3212.272,2599.3818181818183,2673.3414399999997,2714.60856,4347,1808
binom,1.0,10,3,0.975,8,12.0,3158.773,2542.5531515151515,2596.88825,2652.145,1854,7481
binom,1.0,10,3,0.975,9,12.0,3332.692380053912,2597.1519060680926,2664.4415534716986,2715.126161757413,1357,4727
binom,1.0,10,3,0.99,0,12.0,3650.2604799999976,2966.3860258484847,3035.0999367999993,3125.2594517999996,47,2718
binom,1.0,10,3,0.99,1,12.0,3310.124700000001,2661.5914065151514,2723.6568992,2780.3507241,1122,8381
binom,1.0,10,3,0.99,2,12.0,3544.779969999998,2803.1288818181797,2894.9314299999996,2950.5683499999996,46,6177
binom,1.0,10,3,0.99,3,12.0,3408.968506805709,2743.0088163223922,2824.535623600439,2876.8240225905597,843,7265
binom,1.0,10,3,0.99,4,12.0,3640.7673199999995,2892.4216359595944,2982.9322399999983,3053.378689999998,2171,944
binom,1.0,10,3,0.99,5,12.0,3390.115700000001,2725.629144444443,2800.7361,2864.50368,1497,8820
binom,1.0,10,3,0.99,6,12.0,3521.963693326016,2801.6041118907397,2873.0648634542254,2947.568659930186,7536,4153
binom,1.0,10,3,0.99,7,12.0,3562.396,2817.3734606060584,2889.84232,2969.95312,9879,8119
binom,1.0,10,3,0.99,8,12.0,3576.9867000000017,2895.2725848484824,2963.4675,3045.02378,2736,4430
binom,1.0,10,3,0.99,9,12.0,3611.5718953896826,2880.886455056603,2954.7309020197586,3044.5624260702525,7812,9561
binom,2.0,2,1,0.95,0,5.0,1533.838,1862.5742424242426,1656.6496399999999,1848.2523999999999,156,7986
binom,2.0,2,1,0.95,1,5.0,1613.077,1935.2745,1730.773,1922.2186000000002,1466,6744
binom,2.0,2,1,0.95,2,5.0,1608.377,1934.1971616161618,1729.4338799999998,1923.9570800000001,5999,6897
binom,2.0,2,1,0.95,3,5.0,1530.352,1855.0567979797981,1652.23748,1847.4702,543,4782
binom,2.0,2,1,0.95,4,5.0,1538.183,1867.323,1659.0554,1852.9125,2713,9720
binom,2.0,2,1,0.95,5,5.0,1601.359,1944.1718686868687,1739.68344,2045.7902,2958,1883
binom,2.0,2,1,0.95,6,5.0,1535.2989999999995,1861.124747474747,1659.0536399999999,1800.77828,1188,2809
binom,2.0,2,1,0.95,7,5.0,1610.332,1933.8135959595961,1730.08916,1978.6484800000003,2365,1688
binom,2.0,2,1,0.95,8,5.0,1612.466,1934.96,1732.796,1978.80725,6951,4960
binom,2.0,2,1,0.95,9,5.0,1538.339,1861.6451919191916,1661.1088,1798.8054499999996,9140,3505
binom,2.0,2,1,0.975,0,5.0,1694.5108499999983,2011.7791806818145,1813.0704104999984,2181.1312474999963,1629,9683
binom,2.0,2,1,0.975,1,5.0,1760.367,2109.204313131314,1900.7044200000005,2331.06352,1693,72
binom,2.0,2,1,0.975,2,5.0,1674.9951499999986,2012.5498106060586,1816.2872599999987,2060.4979899999967,5907,3917
binom,2.0,2,1,0.975,3,5.0,1747.1952500000004,2086.013613636364,1885.65633,2253.33737,7323,6911
binom,2.0,2,1,0.975,4,5.0,1672.194,2012.2802727272726,1809.1075600000001,2054.3439999999996,9121,7906
binom,2.0,2,1,0.975,5,5.0,1839.764,2171.8297272727277,1974.93324,2397.7647199999997,4342,3243
binom,2.0,2,1,0.975,6,5.0,1694.219,2024.4470707070711,1814.8687000000002,2090.1333000000004,2251,4868
binom,2.0,2,1,0.975,7,5.0,1755.339,2107.175070707071,1895.7102900000002,2197.42008,223,6326
binom,2.0,2,1,0.975,8,5.0,1673.026,2026.891252525253,1815.4692700000005,2181.5331,3420,9027
binom,2.0,2,1,0.975,9,5.0,1760.706,2107.5411414141417,1899.1732800000002,2329.381,5573,7770
binom,2.0,2,1,0.99,0,5.0,2040.538,2342.047252525252,2153.10446,2725.85886,3059,6890
binom,2.0,2,1,0.99,1,5.0,1954.888,2265.2376149494953,2067.2055596,2642.1020385999996,3293,4982
binom,2.0,2,1,0.99,2,5.0,1838.5658599999992,2170.12146060606,1976.2621843999991,2345.3540664999987,6732,612
binom,2.0,2,1,0.99,3,5.0,2100.42,2425.682777777777,2240.9332000000004,2962.2726,1733,6736
binom,2.0,2,1,0.99,4,5.0,2034.676,2359.2320000000004,2149.662,2725.897,8170,517
binom,2.0,2,1,0.99,5,5.0,1952.077,2271.3596999999995,2065.8586377999995,2566.3693632,9445,808
binom,2.0,2,1,0.99,6,5.0,1950.026,2259.6076319191916,2064.0570721000004,2638.5078738,4945,8840
binom,2.0,2,1,0.99,7,5.0,1951.305,2275.847666666667,2066.0585,2566.2324,7263,5251
binom,2.0,2,1,0.99,8,5.0,1928.1043999999995,2259.3591916666664,2068.0740676,2568.2537716000006,6457,8855
binom,2.0,2,1,0.99,9,5.0,1950.092,2275.1452999999997,2064.5218189999996,2567.2698754000003,6535,6947
binom,2.0,3,1,0.95,0,6.0,1750.112,1887.3290673400675,1796.9483500000001,1897.2165,6403,2715
binom,2.0,3,1,0.95,1,6.0,1736.324,1865.844655555556,1783.8406674999999,1835.1245039285795,3620,9933
binom,2.0,3,1,0.95,2,6.0,1822.677,1942.1022356902356,1867.3393999999998,1935.48248,4401,1012
binom,2.0,3,1,0.95,3,6.0,1792.089,1877.7553063973064,1791.22998,1841.9161399999998,7234,9276
binom,2.0,3,1,0.95,4,6.0,1826.354,1945.5372111111105,1864.2785065,1939.762,5747,1248
binom,2.0,3,1,0.95,5,6.0,1780.86,1874.2663569023568,1783.37825,1897.8680800000006,532,2709
binom,2.0,3,1,0.95,6,6.0,1745.795,1878.718811111111,1791.15058,1864.3120135000008,1613,9578
binom,2.0,3,1,0.95,7,6.0,1747.822,1872.78,1789.9918799999998,1862.94128,952,2630
binom,2.0,3,1,0.95,8,6.0,1743.528,1877.027457912458,1788.71511,1859.90978,9042,659
binom,2.0,3,1,0.95,9,6.0,1757.4962714285748,1872.8096111111106,1790.5893500000002,1858.1957,3706,2992
binom,2.0,3,1,0.975,0,6.0,1989.627,2098.6575925925927,2018.3734,2163.8186000000005,602,8346
binom,2.0,3,1,0.975,1,6.0,1911.505,2020.730303030303,1943.04502,2083.0688,49,8508
binom,2.0,3,1,0.975,2,6.0,2074.9006250000007,2178.6238169191915,2101.2590649999997,2309.3661749999997,8071,3558
binom,2.0,3,1,0.975,3,6.0,2040.3056250000004,2102.609550252526,2022.8390894999998,2109.4364569999993,2506,2491
binom,2.0,3,1,0.975,4,6.0,1992.705,2094.4783535353536,2025.3251200000002,2169.74692,2649,7404
binom,2.0,3,1,0.975,5,6.0,1915.241,2020.549352272728,1948.6030035,2095.4872247499998,7495,9818
binom,2.0,3,1,0.975,6,6.0,1902.086,2010.8780134680135,1938.52272,2061.32776,9748,3413
binom,2.0,3,1,0.975,7,6.0,1991.588,2097.757148148148,2018.8877999999997,2141.4364,7415,5841
binom,2.0,3,1,0.975,8,6.0,1903.419,2003.7036590909097,1938.8420825,2062.6905762500005,422,8390
binom,2.0,3,1,0.975,9,6.0,2031.3133999999984,2094.5356175084157,2023.1759949999982,2149.111459999998,2633,4414
binom,2.0,3,1,0.99,0,6.0,2155.228,2267.4123030303035,2184.9256,2362.86612,4169,2278
binom,2.0,3,1,0.99,1,6.0,2074.066,2178.358686868686,2105.0502,2247.58824,5040,666
binom,2.0,3,1,0.99,2,6.0,2338.187,2436.3063636363627,2364.19025,2690.447,9427,1900
binom,2.0,3,1,0.99,3,6.0,2243.653,2340.529848484848,2269.7624,2525.50228,2887,4420
binom,2.0,3,1,0.99,4,6.0,2119.239,2269.8929675757577,2184.9232290000004,2367.492598628593,5831,3129
binom,2.0,3,1,0.99,5,6.0,2254.101,2355.983757575758,2278.7336,2563.02558,3410,2118
binom,2.0,3,1,0.99,6,6.0,2170.658300000001,2263.5061484848484,2195.8453999999997,2404.4503,6616,8300
binom,2.0,3,1,0.99,7,6.0,2076.763,2183.5742424242426,2103.156,2316.9395200000004,3245,3614
binom,2.0,3,1,0.99,8,6.0,2162.838,2259.511096161616,2191.7613155000004,2400.4959312000005,498,6296
binom,2.0,3,1,0.99,9,6.0,2080.3206599999994,2180.422353838383,2107.74081,2281.6977299999985,1736,173
binom,2.0,3,2,0.95,0,6.0,1811.9251499999964,2282.9881499999965,2092.3439699999967,2288.062889999991,9986,6310
binom,2.0,3,2,0.95,1,6.0,1889.3184999999996,2362.273166666667,2164.0787120000005,2292.315557,3339,5169
binom,2.0,3,2,0.95,2,6.0,1810.445,2278.706,2088.11728,2397.5267999999996,760,5490
binom,2.0,3,2,0.95,3,6.0,1807.236,2285.0152693602704,2082.05184,2332.5968800000005,877,4867
binom,2.0,3,2,0.95,4,6.0,1866.836,2354.847,2158.12484,2532.3657599999997,7186,122
binom,2.0,3,2,0.95,5,6.0,1731.333,2218.180222222221,2014.35575,2113.5827999999997,7272,1567
binom,2.0,3,2,0.95,6,6.0,1786.184,2271.575,2081.7987599999997,2329.1392399999995,6430,4612
binom,2.0,3,2,0.95,7,6.0,1817.906,2295.9246666666654,2102.185,2288.0146,6851,8541
binom,2.0,3,2,0.95,8,6.0,1885.145,2359.9434646464656,2157.084,2466.55522,882,7876
binom,2.0,3,2,0.95,9,6.0,1806.81,2295.372528619529,2083.78904,2399.61497,5179,4925
binom,2.0,3,2,0.975,0,6.0,2044.993,2513.0423333333324,2312.955,2750.662,5523,1100
binom,2.0,3,2,0.975,1,6.0,1943.275,2429.162696969697,2232.1623999999997,2605.6162200000003,7313,7158
binom,2.0,3,2,0.975,2,6.0,1945.675,2426.2691212121213,2234.18756,2602.8845200000005,2579,5062
binom,2.0,3,2,0.975,3,6.0,2102.01,2585.092646464647,2388.9977599999997,2895.5662599999996,7067,5126
binom,2.0,3,2,0.975,4,6.0,1958.061,2419.121886363638,2226.2337979999993,2669.7076530000004,9086,2460
binom,2.0,3,2,0.975,5,6.0,2019.129,2512.922962962962,2306.86,2717.2361999999994,3067,4053
binom,2.0,3,2,0.975,6,6.0,1966.101,2437.288333333333,2233.7956,2602.9086000000007,8233,6325
binom,2.0,3,2,0.975,7,6.0,1942.513674999998,2433.803399074072,2231.5770249999987,2540.5740999999966,2682,6379
binom,2.0,3,2,0.975,8,6.0,2035.214,2509.991037037036,2303.4544000000005,2742.6748000000002,7070,1341
binom,2.0,3,2,0.975,9,6.0,2052.5432249999976,2525.3064490740717,2320.225799999998,2626.0588499999967,8267,4824
binom,2.0,3,2,0.99,0,6.0,2357.582,2835.235818181817,2649.1872,3362.5123200000003,9476,9324
binom,2.0,3,2,0.99,1,6.0,2363.4588899999985,2847.13292181818,2655.336095399999,3524.074652800003,3928,9374
binom,2.0,3,2,0.99,2,6.0,2111.9488599999986,2595.1973939393924,2399.635479999999,2762.6715799999984,7823,9355
binom,2.0,3,2,0.99,3,6.0,2387.388,2843.5699090909084,2655.55888,3370.04332,5075,3018
binom,2.0,3,2,0.99,4,6.0,2361.366,2839.2074848484845,2646.7698,3148.56208,1431,951
binom,2.0,3,2,0.99,5,6.0,2365.097,2851.0271893939407,2661.387915399999,3371.8084794000006,3141,7227
binom,2.0,3,2,0.99,6,6.0,2299.8668999999986,2768.7505042424245,2574.4634399999995,3210.370589999999,8172,6580
binom,2.0,3,2,0.99,7,6.0,2361.577,2854.0227272727284,2658.9663100000002,3295.18166,7156,338
binom,2.0,3,2,0.99,8,6.0,2388.5403599999986,2838.4612727272715,2657.9043999999985,3373.049989999998,5836,3166
binom,2.0,3,2,0.99,9,6.0,2279.3742099999995,2756.110521818179,2568.4131899999993,3225.300577142905,5348,8581
binom,2.0,5,1,0.95,0,8.0,2234.638,1991.3415272727286,1996.96182,2060.8200300000003,8338,8454
binom,2.0,5,1,0.95,1,8.0,2277.88,1986.7586484848484,1989.39531,2052.7904299999996,1249,2352
binom,2.0,5,1,0.95,2,8.0,2148.6859499999964,1911.1224499999973,1923.002829999997,1962.2407999999964,5856,7315
binom,2.0,5,1,0.95,3,8.0,2162.708,1929.438191919191,1939.4863999999998,1981.4438,9997,1995
binom,2.0,5,1,0.95,4,8.0,2229.073,1980.081767676767,1997.2205999999999,2073.5715999999998,1021,7780
binom,2.0,5,1,0.95,5,8.0,2149.325,1927.3220101010093,1931.3755999999998,1965.8678000000002,8973,6486
binom,2.0,5,1,0.95,6,8.0,2290.117,1976.0337878787877,1987.8078799999998,2032.7449000000001,5507,7601
binom,2.0,5,1,0.95,7,8.0,2148.365,1920.4718242424253,1928.66019,1967.34147,789,1042
binom,2.0,5,1,0.95,8,8.0,2166.499,1922.451711111111,1933.4911999999997,1969.6280900000004,5497,8212
binom,2.0,5,1,0.95,9,8.0,2150.240349999997,1917.4104550505015,1924.1038999999967,1964.8056999999965,4537,4614
binom,2.0,5,1,0.975,0,8.0,2317.5332999999982,2053.6701443434313,2068.0268999999985,2120.4203674999985,6041,5920
binom,2.0,5,1,0.975,1,8.0,2318.367,2045.5702101010104,2063.9381,2134.7300800000003,463,6539
binom,2.0,5,1,0.975,2,8.0,2307.495,2044.3896646464646,2060.3334299999997,2125.38305,1632,9861
binom,2.0,5,1,0.975,3,8.0,2310.445,2037.2564811111106,2056.4166882500003,2109.669277,1190,7652
binom,2.0,5,1,0.975,4,8.0,2355.493,2120.8359454545453,2143.08776,2215.3836,2921,6995
binom,2.0,5,1,0.975,5,8.0,2261.4026249999984,2045.939327777776,2065.052124999999,2133.753699999998,5605,1223
binom,2.0,5,1,0.975,6,8.0,2400.1763750000005,2122.538690151515,2140.8331849999995,2211.3455750000003,8770,704
binom,2.0,5,1,0.975,7,8.0,2411.0023693379735,2112.6186401082246,2136.908871412892,2197.8816102029614,4331,3194
binom,2.0,5,1,0.975,8,8.0,2318.513249999998,2049.0493977272713,2067.910649999998,2138.714964999998,2826,754
binom,2.0,5,1,0.975,9,8.0,2348.429,2119.4299818181817,2146.8726000000006,2215.5507199999997,6451,364
binom,2.0,5,1,0.99,0,8.0,2674.3661000000016,2381.720027272726,2398.9095,2495.6653600000004,2134,9914
binom,2.0,5,1,0.99,1,8.0,2496.3738999999996,2210.4228409090897,2224.4520899999993,2310.1945899999987,9926,6034
binom,2.0,5,1,0.99,2,8.0,2655.364,2361.9970465454553,2388.574642,2502.6610232,7197,4696
binom,2.0,5,1,0.99,3,8.0,2670.421,2372.514254545454,2396.4908,2519.2288399999998,1961,7648
binom,2.0,5,1,0.99,4,8.0,2484.423405940594,2198.514060661952,2219.8169686025462,2345.117613874399,4796,4740
binom,2.0,5,1,0.99,5,8.0,2664.24,2369.7007585454553,2390.4180779999997,2510.7989064000003,2821,8182
binom,2.0,5,1,0.99,6,8.0,2398.9678099999996,2115.472118,2139.349015999999,2194.4099175999995,7493,1964
binom,2.0,5,1,0.99,7,8.0,2440.916,2205.1132,2223.2604,2307.0366,2714,1656
binom,2.0,5,1,0.99,8,8.0,2698.536,2461.131698181819,2482.942976,2643.2869262000004,7351,8888
binom,2.0,5,1,0.99,9,8.0,2714.608,2373.036254545454,2398.7574400000003,2497.72516,2119,6888
binom,2.0,5,2,0.95,0,8.0,2367.062,2392.6546727272744,2369.4647000000004,2464.29932,6672,6138
binom,2.0,5,2,0.95,1,8.0,2153.811,2248.8349494949484,2219.7282,2279.0783999999994,2561,8242
binom,2.0,5,2,0.95,2,8.0,2239.705,2317.6922787878802,2293.21538,2333.41396,1707,4717
binom,2.0,5,2,0.95,3,8.0,2240.724267716535,2309.534132108486,2289.200105984252,2379.5800144881887,4794,4940
binom,2.0,5,2,0.95,4,8.0,2224.532,2308.209360202021,2282.5646030000003,2322.2090719999997,6546,4458
binom,2.0,5,2,0.95,5,8.0,2235.577,2318.8548585858575,2292.1352,2343.8974,4307,737
binom,2.0,5,2,0.95,6,8.0,2154.433,2254.27006060606,2225.2836,2264.0018,8536,2790
binom,2.0,5,2,0.95,7,8.0,2235.964,2317.7563454545466,2295.2185499999996,2358.86812,5155,8996
binom,2.0,5,2,0.95,8,8.0,2309.777,2377.510777777777,2356.39125,2430.7858300000003,5769,5042
binom,2.0,5,2,0.95,9,8.0,2152.497,2258.927727272726,2226.94112,2264.49204,6034,2901
binom,2.0,5,2,0.975,0,8.0,2472.42,2515.5611380303017,2501.1472565,2650.3686159999993,9073,1963
binom,2.0,5,2,0.975,1,8.0,2473.615,2524.704254545454,2503.99188,2605.0692000000004,7165,6849
binom,2.0,5,2,0.975,2,8.0,2519.5733750000004,2597.5886477272725,2587.0501750000003,2693.353975,9370,3938
binom,2.0,5,2,0.975,3,8.0,2473.538,2525.9615454545456,2504.74288,2586.892,4347,1808
binom,2.0,5,2,0.975,4,8.0,2276.284842105263,2389.301834449761,2363.0628294736844,2450.5458428070174,1854,7481
binom,2.0,5,2,0.975,5,8.0,2473.241,2518.976794747474,2502.886963,2621.8839880000005,1357,4727
binom,2.0,5,2,0.975,6,8.0,2397.0615999999977,2446.7779435858556,2429.146662999998,2520.9916549999975,47,2718
binom,2.0,5,2,0.975,7,8.0,2349.3155999999985,2453.4742217171706,2428.952784999998,2514.336684999998,1122,8381
binom,2.0,5,2,0.975,8,8.0,2480.061,2523.5040363636363,2506.21868,2614.19148,46,6177
binom,2.0,5,2,0.975,9,8.0,2407.136,2460.513454545455,2442.7100800000003,2552.2590800000003,843,7265
binom,2.0,5,2,0.99,0,8.0,2744.953249999998,2767.2034200000007,2757.980722999999,2971.155879499998,2171,944
binom,2.0,5,2,0.99,1,8.0,2686.384100000001,2765.5113225454543,2759.4942355,2905.580596,1497,8820
binom,2.0,5,2,0.99,2,8.0,2641.968,2681.0254363636354,2671.5855999999994,2811.8106799999996,7536,4153
binom,2.0,5,2,0.99,3,8.0,2697.378,2769.7385679999998,2766.4455655,2959.2756384000004,9879,8119
binom,2.0,5,2,0.99,4,8.0,2865.181100000001,2940.5517639999994,2927.6506339999996,3147.7600235,2736,4430
binom,2.0,5,2,0.99,5,8.0,2728.1414099999984,2757.358678181815,2748.4248399999988,2927.3307199999995,7812,9561
binom,2.0,5,2,0.99,6,8.0,2686.057,2762.2237272727275,2757.1126000000004,2926.116759999999,156,7986
binom,2.0,5,2,0.99,7,8.0,2742.558,2770.0802545454526,2758.0903,2933.43645,1466,6744
binom,2.0,5,2,0.99,8,8.0,2730.746,2762.719109090908,2755.9356,2919.8108399999996,5999,6897
binom,2.0,5,2,0.99,9,8.0,2761.285,2846.331,2830.601,3052.1836,543,4782
binom,2.0,5,3,0.95,0,8.0,2238.843,2650.8488121212135,2563.16368,2642.3675799999996,2713,9720
binom,2.0,5,3,0.95,1,8.0,2289.54,2722.8346262626246,2644.4382,2768.4164,2958,1883
binom,2.0,5,3,0.95,2,8.0,2306.2325,2707.437823232322,2624.2102999999997,2745.3381,1188,2809
binom,2.0,5,3,0.95,3,8.0,2233.231,2642.9670505050494,2556.8246,2645.5866,2365,1688
binom,2.0,5,3,0.95,4,8.0,2236.479,2644.868836363638,2562.75,2666.38822,6951,4960
binom,2.0,5,3,0.95,5,8.0,2203.031849999997,2650.1513777777755,2561.6963399999972,2602.864389999997,9140,3505
binom,2.0,5,3,0.95,6,8.0,2195.032,2641.8954484848496,2556.9784400000003,2633.16874,1629,9683
binom,2.0,5,3,0.95,7,8.0,2202.935,2653.8762812121213,2564.141824,2693.319352,1693,72
binom,2.0,5,3,0.95,8,8.0,2230.943,2634.210010101009,2552.7218000000003,2598.0435999999995,5907,3917
binom,2.0,5,3,0.95,9,8.0,2299.8315,2701.358988888889,2618.33742,2781.90086,7323,6911
binom,2.0,5,3,0.975,0,8.0,2506.971049999998,2922.1384204545434,2848.9560149999984,3030.3898999999974,9121,7906
binom,2.0,5,3,0.975,1,8.0,2512.2466749999985,2923.558593181817,2853.0946699999986,3069.4909599999974,4342,3243
binom,2.0,5,3,0.975,2,8.0,2426.448,2840.5574363636365,2769.09312,2920.1697199999994,2251,4868
binom,2.0,5,3,0.975,3,8.0,2429.405,2854.7143272727276,2775.23852,2920.6488799999997,223,6326
binom,2.0,5,3,0.975,4,8.0,2469.335,2917.914,2847.16192,3107.5680000000007,3420,9027
binom,2.0,5,3,0.975,5,8.0,2517.759,2931.142636363636,2856.22508,3106.555679999999,5573,7770
binom,2.0,5,3,0.975,6,8.0,2511.011,2923.8559292929294,2849.77075,3104.29925,3059,6890
binom,2.0,5,3,0.975,7,8.0,2517.290217391304,2932.552242424242,2858.033080869565,3085.5478691304334,3293,4982
binom,2.0,5,3,0.975,8,8.0,2419.012,2840.044513181817,2766.20344425,2921.5165805,6732,612
binom,2.0,5,3,0.975,9,8.0,2511.05375,2921.4530857070695,2852.1376054999996,3149.5480837500004,1733,6736
binom,2.0,5,3,0.99,0,8.0,2673.635,3086.053392,3011.0083059,3321.4728402999995,8170,517
binom,2.0,5,3,0.99,1,8.0,2681.8441000000016,3083.9431727272727,3015.5711399999996,3230.94166,9445,808
binom,2.0,5,3,0.99,2,8.0,2762.3450799999987,3172.7978499999995,3093.408169999999,3467.651619999999,4945,8840
binom,2.0,5,3,0.99,3,8.0,2765.703,3175.3093333333336,3103.2609,3353.154900000001,7263,5251
binom,2.0,5,3,0.99,4,8.0,2937.587519999999,3332.1645436363606,3268.4298099999987,3653.855269999999,6457,8855
binom,2.0,5,3,0.99,5,8.0,2760.0581000000016,3165.0290272727275,3090.47204,3465.5202000000004,6535,6947
binom,2.0,5,3,0.99,6,8.0,2690.470100000001,3099.671990909091,3024.9251200000003,3277.5298800000014,6403,2715
binom,2.0,5,3,0.99,7,8.0,2585.8545799999997,2995.7196923636366,2923.8845342999994,3172.2446606999997,3620,9933
binom,2.0,5,3,0.99,8,8.0,2934.0280700000003,3333.5505639999988,3266.0239756999995,3613.0029822999986,4401,1012
binom,2.0,5,3,0.99,9,8.0,2857.4841000000015,3252.6507,3186.90622,3471.66654,7234,9276
