distribution,c_e,l_r,l_e,service_level,seed_id,b,SDI_cost,TBS_cost,DI_cost,benchmark_DI_cost,random_seed1,random_seed2
geom,1.0,10,2,0.99,1,12.0,1532.746,1079.2694444444444,1077.452,1117.4710400000001,1629,8689
geom,1.0,10,2,0.99,2,12.0,1701.5646999999992,1228.4335568181816,1230.3788682,1269.4193624,1384,6466
geom,1.0,10,2,0.99,3,12.0,1535.6186999999998,1074.8976777777777,1072.3207000000002,1108.9286200000001,1937,784
geom,1.0,10,2,0.99,4,12.0,1619.2906999999993,1149.9337,1152.9641000000001,1189.04695,4036,7218
geom,1.0,10,2,0.99,5,12.0,1621.6352875370926,1152.1498362287566,1151.8153741839765,1190.3237856973294,914,5373
geom,1.0,10,2,0.99,6,12.0,1446.4041632047476,1005.527956874382,1001.0645222551934,1033.743682255193,2279,6091
geom,1.0,10,2,0.99,7,12.0,1679.353,1157.4978636363637,1153.6635,1190.5378500000002,711,1247
geom,1.0,10,2,0.99,8,12.0,1763.811,1232.9174424242424,1232.3875394000002,1273.5819680000002,6196,3120
geom,1.0,10,2,0.99,9,12.0,1532.746,1079.2694444444444,1077.452,1117.4710400000001,1629,8689
geom,1.0,10,3,0.95,0,12.0,1283.0474999999994,948.4178939393939,948.0618599999999,956.8243,1384,6466
geom,1.0,10,3,0.95,1,12.0,1286.1994999999997,952.3210454545454,948.6643399999999,965.4956799999999,1937,784
geom,1.0,10,3,0.95,2,12.0,1286.8384999999996,956.3493444444445,953.9572800000001,969.99486,4036,7218
geom,1.0,10,3,0.95,3,12.0,1362.484,993.3362242424241,990.91704,1023.8443300000001,914,5373
geom,1.0,10,3,0.95,4,12.0,1281.0,954.6702151515151,947.75448,965.0462,2279,6091
geom,1.0,10,3,0.95,5,12.0,1417.669,1001.4428848484848,996.9591200000001,1019.45438,711,1247
geom,1.0,10,3,0.95,6,12.0,1338.083,946.6450826767676,943.2413784999999,966.4327275,6196,3120
geom,1.0,10,3,0.95,7,12.0,1286.012,961.6628848484847,956.31634,988.13096,1629,8689
geom,1.0,10,3,0.95,8,12.0,1283.0474999999994,948.4178939393939,948.0618599999999,956.8243,1384,6466
geom,1.0,10,3,0.95,9,12.0,1286.1994999999997,952.3210454545454,948.6643399999999,965.4956799999999,1937,784
geom,1.0,10,3,0.975,0,12.0,1444.566,1058.5085818181817,1057.26892,1087.8784,4036,7218
geom,1.0,10,3,0.975,1,12.0,1443.998,1053.406393939394,1049.6330399999997,1087.942,914,5373
geom,1.0,10,3,0.975,2,12.0,1439.427,1055.9913272727272,1051.77076,1082.8926,2279,6091
geom,1.0,10,3,0.975,3,12.0,1583.5895249999987,1125.9744446969682,1121.2597999999984,1155.1224099999984,711,1247
geom,1.0,10,3,0.975,4,12.0,1438.0741249999976,1053.5072295454531,1052.1664899999987,1087.6131349999985,6196,3120
geom,1.0,10,3,0.975,5,12.0,1365.3403499999988,1006.5370999999986,1003.9555499999989,1042.1106599999987,1629,8689
geom,1.0,10,3,0.975,6,12.0,1440.7514716981132,1052.3602913501593,1051.6288377358492,1077.5747053908356,1384,6466
geom,1.0,10,3,0.975,7,12.0,1365.3,998.661767272727,996.6703999999999,1021.975128,1937,784
geom,1.0,10,3,0.975,8,12.0,1444.566,1058.5085818181817,1057.26892,1087.8784,4036,7218
geom,1.0,10,3,0.975,9,12.0,1443.998,1053.406393939394,1049.6330399999997,1087.942,914,5373
geom,1.0,10,3,0.99,0,12.0,1524.811,1124.2133333333336,1120.44696,1156.32532,2279,6091
geom,1.0,10,3,0.99,1,12.0,1691.863,1277.3264545454547,1272.489,1313.2853,711,1247
geom,1.0,10,3,0.99,2,12.0,1778.283859999999,1351.169438787878,1352.042423999999,1397.0785857999992,6196,3120
geom,1.0,10,3,0.99,3,12.0,1612.216,1201.3563333333332,1199.46216,1245.3354000000002,1629,8689
geom,1.0,10,3,0.99,4,12.0,1696.3480199999985,1273.6738463636354,1272.9374659999992,1312.3308083999993,1384,6466
geom,1.0,10,3,0.99,5,12.0,1786.3166999999992,1353.479211111111,1352.5058999999999,1396.4331000000002,1937,784
geom,1.0,10,3,0.99,6,12.0,1698.8246999999992,1273.8607,1274.9226999999996,1316.8163499999998,4036,7218
geom,1.0,10,3,0.99,7,12.0,1614.6596999999992,1196.485275757576,1194.9205,1238.2519399999999,914,5373
geom,1.0,10,3,0.99,8,12.0,1524.811,1124.2133333333336,1120.44696,1156.32532,2279,6091
geom,1.0,10,3,0.99,9,12.0,1691.863,1277.3264545454547,1272.489,1313.2853,711,1247
geom,2.0,2,1,0.95,0,5.0,701.521,717.1197575757577,687.6378000000001,791.4281399999999,6196,3120
geom,2.0,2,1,0.95,1,5.0,757.643,791.1410303030304,763.6034599999999,906.03628,1629,8689
geom,2.0,2,1,0.95,2,5.0,703.5339999999999,719.5102727272729,690.372,750.6989999999998,1384,6466
geom,2.0,2,1,0.95,3,5.0,756.5669999999998,790.1870909090909,762.0999,904.5715399999999,1937,784
geom,2.0,2,1,0.95,4,5.0,689.0739999999968,724.5589848484818,694.6966599999969,799.5694699999948,4036,7218
geom,2.0,2,1,0.95,5,5.0,703.164,718.3218787878789,689.0740999999999,792.4481999999999,914,5373
geom,2.0,2,1,0.95,6,5.0,684.853,721.3320909090911,690.6493,793.98774,2279,6091
geom,2.0,2,1,0.95,7,5.0,682.881,719.6393333333332,687.303,791.892,711,1247
geom,2.0,2,1,0.95,8,5.0,701.521,717.1197575757577,687.6378000000001,791.4281399999999,6196,3120
geom,2.0,2,1,0.95,9,5.0,757.643,791.1410303030304,763.6034599999999,906.03628,1629,8689
geom,2.0,2,1,0.975,0,5.0,860.867,866.6913333333332,840.238,982.1963999999999,1384,6466
geom,2.0,2,1,0.975,1,5.0,836.078,867.9879999999998,840.776,1017.944,1937,784
geom,2.0,2,1,0.975,2,5.0,836.262,868.0726666666665,841.128,1018.785,4036,7218
geom,2.0,2,1,0.975,3,5.0,916.839,947.7230101010101,922.7477199999997,1124.9784,914,5373
geom,2.0,2,1,0.975,4,5.0,835.273,867.877,840.133,1018.161,2279,6091
geom,2.0,2,1,0.975,5,5.0,833.093,865.1750000000001,838.6427999999999,1016.3652,711,1247
geom,2.0,2,1,0.975,6,5.0,859.3322499999998,866.0150277777777,838.8420099999997,1016.2849699999997,6196,3120
geom,2.0,2,1,0.975,7,5.0,835.8022499999997,867.8128444444445,841.0131799999998,1018.3072,1629,8689
geom,2.0,2,1,0.975,8,5.0,860.867,866.6913333333332,840.238,982.1963999999999,1384,6466
geom,2.0,2,1,0.975,9,5.0,836.078,867.9879999999998,840.776,1017.944,1937,784
geom,2.0,2,1,0.99,0,5.0,1003.7734,1034.0354909090909,1010.0176,1231.20284,4036,7218
geom,2.0,2,1,0.99,1,5.0,1090.1268799999993,1119.4249054545448,1096.1829199999993,1329.685979999999,914,5373
geom,2.0,2,1,0.99,2,5.0,918.605,950.4540909090911,924.6335999999999,1127.4288000000001,2279,6091
geom,2.0,2,1,0.99,3,5.0,1087.219,1117.4547272727273,1093.14184,1328.9837000000002,711,1247
geom,2.0,2,1,0.99,4,5.0,1030.035,1031.6360454545454,1007.1104399999997,1229.9263500000002,6196,3120
geom,2.0,2,1,0.99,5,5.0,1003.821,1034.4621464646464,1010.1811899999999,1231.6073499999998,1629,8689
geom,2.0,2,1,0.99,6,5.0,1003.9825799999993,1034.0418355555548,1009.855179999999,1212.391689999999,1384,6466
geom,2.0,2,1,0.99,7,5.0,919.7280999999994,950.8029733333327,925.6710499999991,1127.9130099999993,1937,784
geom,2.0,2,1,0.99,8,5.0,1003.7734,1034.0354909090909,1010.0176,1231.20284,4036,7218
geom,2.0,2,1,0.99,9,5.0,1090.1268799999993,1119.4249054545448,1096.1829199999993,1329.685979999999,914,5373
geom,2.0,3,1,0.95,0,6.0,764.562,731.8475151515153,719.93163,760.14086,2279,6091
geom,2.0,3,1,0.95,1,6.0,761.797,728.3626666666668,718.15214,760.7948,711,1247
geom,2.0,3,1,0.95,2,6.0,761.33,725.8794141414143,716.4210400000001,759.4458099999999,6196,3120
geom,2.0,3,1,0.95,3,6.0,841.083,798.4870740740741,789.87557,852.90055,1629,8689
geom,2.0,3,1,0.95,4,6.0,764.0204999999999,728.8388030303032,719.3694399999999,759.16632,1384,6466
geom,2.0,3,1,0.95,5,6.0,841.2684999999998,796.9135067340068,788.7881299999999,851.5333299999999,1937,784
geom,2.0,3,1,0.95,6,6.0,769.1567499999965,734.0370954545426,724.428389999997,787.7182199999958,4036,7218
geom,2.0,3,1,0.95,7,6.0,763.069,727.8269696969697,717.8371999999999,762.10436,914,5373
geom,2.0,3,1,0.95,8,6.0,764.562,731.8475151515153,719.93163,760.14086,2279,6091
geom,2.0,3,1,0.95,9,6.0,761.797,728.3626666666668,718.15214,760.7948,711,1247
geom,2.0,3,1,0.975,0,6.0,919.5816249999998,869.0174453703704,863.417227,951.2387635000003,6196,3120
geom,2.0,3,1,0.975,1,6.0,921.9406249999997,873.4380772727272,866.0480909999999,954.7912620000002,1629,8689
geom,2.0,3,1,0.975,2,6.0,921.798,871.2900269360268,865.4926399999999,950.8775,1384,6466
geom,2.0,3,1,0.975,3,6.0,923.71,873.0497272727273,865.7539400000001,954.8073200000001,1937,784
geom,2.0,3,1,0.975,4,6.0,923.131,872.962808080808,867.1105599999999,978.7581600000001,4036,7218
geom,2.0,3,1,0.975,5,6.0,1005.575,950.6617070707069,943.88158,1057.30906,914,5373
geom,2.0,3,1,0.975,6,6.0,922.743,873.4781279461279,865.7032899999998,951.76847,2279,6091
geom,2.0,3,1,0.975,7,6.0,919.195,869.8165643939393,863.250045,951.0387735,711,1247
geom,2.0,3,1,0.975,8,6.0,919.5816249999998,869.0174453703704,863.417227,951.2387635000003,6196,3120
geom,2.0,3,1,0.975,9,6.0,921.9406249999997,873.4380772727272,866.0480909999999,954.7912620000002,1629,8689
geom,2.0,3,1,0.99,0,6.0,1093.6490399999993,1036.3109574074067,1030.4114389999993,1167.7215747999992,1384,6466
geom,2.0,3,1,0.99,1,6.0,1009.3172399999993,954.2249619191912,947.0934899999993,1060.0756999999987,1937,784
geom,2.0,3,1,0.99,2,6.0,1093.9283,1036.6357444444443,1031.01322,1192.9140599999998,4036,7218
geom,2.0,3,1,0.99,3,6.0,1180.8865599999992,1121.862617777777,1114.7071199999991,1278.1734099999992,914,5373
geom,2.0,3,1,0.99,4,6.0,1008.094,954.7428518518519,946.258,1058.651,2279,6091
geom,2.0,3,1,0.99,5,6.0,1177.065,1119.4604074074073,1113.0588,1276.6196800000002,711,1247
geom,2.0,3,1,0.99,6,6.0,1090.678,1033.9213275757577,1027.8915677999998,1167.348981,6196,3120
geom,2.0,3,1,0.99,7,6.0,1093.379,1037.4418181818182,1030.0074299999999,1169.2417,1629,8689
geom,2.0,3,1,0.99,8,6.0,1093.6490399999993,1036.3109574074067,1030.4114389999993,1167.7215747999992,1384,6466
geom,2.0,3,1,0.99,9,6.0,1009.3172399999993,954.2249619191912,947.0934899999993,1060.0756999999987,1937,784
geom,2.0,3,2,0.95,0,6.0,822.1554999999997,864.5269545454547,834.52234,946.2649214285988,4036,7218
geom,2.0,3,2,0.95,1,6.0,837.333,859.7237272727273,830.6504399999999,934.6325400000001,914,5373
geom,2.0,3,2,0.95,2,6.0,819.358,862.5296363636364,831.67748,936.0778200000001,2279,6091
geom,2.0,3,2,0.95,3,6.0,888.339,928.9166363636364,901.0368800000001,1045.3226,711,1247
geom,2.0,3,2,0.95,4,6.0,836.512,859.0377575757577,829.9405,976.60325,6196,3120
geom,2.0,3,2,0.95,5,6.0,823.298,865.6382727272729,835.7815400000001,982.2420400000001,1629,8689
geom,2.0,3,2,0.95,6,6.0,837.8254999999998,861.5120151515152,832.1189199999999,894.60998,1384,6466
geom,2.0,3,2,0.95,7,6.0,820.8624999999997,862.633702020202,833.2341600000001,938.0868199999999,1937,784
geom,2.0,3,2,0.95,8,6.0,822.1554999999997,864.5269545454547,834.52234,946.2649214285988,4036,7218
geom,2.0,3,2,0.95,9,6.0,837.333,859.7237272727273,830.6504399999999,934.6325400000001,914,5373
geom,2.0,3,2,0.975,0,6.0,892.556,934.0646363636364,904.9502399999998,1048.2742,2279,6091
geom,2.0,3,2,0.975,1,6.0,966.403,1005.5749772727273,978.1121612499999,1157.1243000000002,711,1247
geom,2.0,3,2,0.975,2,6.0,992.3906249999998,1005.8959095117848,979.8923969999998,1185.2479357500001,6196,3120
geom,2.0,3,2,0.975,3,6.0,896.5528249999983,937.2694560606043,909.509827999998,1089.1524549999976,1629,8689
geom,2.0,3,2,0.975,4,6.0,914.792,933.1508114478113,905.0210799999999,1008.2064600000001,1384,6466
geom,2.0,3,2,0.975,5,6.0,893.63,933.7011212121213,906.47752,1049.5595,1937,784
geom,2.0,3,2,0.975,6,6.0,895.139,935.7861548821547,907.5221599999999,1057.4221000000232,4036,7218
geom,2.0,3,2,0.975,7,6.0,968.941,1007.3993198653199,981.4862399999998,1157.05728,914,5373
geom,2.0,3,2,0.975,8,6.0,892.556,934.0646363636364,904.9502399999998,1048.2742,2279,6091
geom,2.0,3,2,0.975,9,6.0,966.403,1005.5749772727273,978.1121612499999,1157.1243000000002,711,1247
geom,2.0,3,2,0.99,0,6.0,1246.79,1254.8409384848485,1229.7656642,1473.2388259999998,6196,3120
geom,2.0,3,2,0.99,1,6.0,1054.237,1093.0286363636362,1066.8863999999999,1289.69425,1629,8689
geom,2.0,3,2,0.99,2,6.0,1219.1272999999999,1255.9078422222221,1232.3818817000001,1452.0982763999998,1384,6466
geom,2.0,3,2,0.99,3,6.0,1052.2213000000004,1090.1865121212122,1064.1442299999999,1266.69875,1937,784
geom,2.0,3,2,0.99,4,6.0,1136.8773,1174.3398555555552,1150.3764199999998,1371.6834400000073,4036,7218
geom,2.0,3,2,0.99,5,6.0,1135.8673000000003,1172.9178252525253,1148.2744599999996,1368.0866199999996,914,5373
geom,2.0,3,2,0.99,6,6.0,971.229,1010.9029494949496,982.963,1160.55,2279,6091
geom,2.0,3,2,0.99,7,6.0,1133.249,1171.5428888888887,1146.7645599999998,1368.53614,711,1247
geom,2.0,3,2,0.99,8,6.0,1246.79,1254.8409384848485,1229.7656642,1473.2388259999998,6196,3120
geom,2.0,3,2,0.99,9,6.0,1054.237,1093.0286363636362,1066.8863999999999,1289.69425,1629,8689
geom,2.0,5,1,0.95,0,8.0,917.5574999999998,756.0446772727273,756.4057874999999,783.4516780000001,1384,6466
geom,2.0,5,1,0.95,1,8.0,1001.0164999999997,819.3789363636363,819.95216,862.5360999999998,1937,784
geom,2.0,5,1,0.95,2,8.0,924.2803999999963,760.7633959595933,761.475599999997,789.6465299999967,4036,7218
geom,2.0,5,1,0.95,3,8.0,977.063,759.8237575757576,755.5426399999999,787.8020399999999,914,5373
geom,2.0,5,1,0.95,4,8.0,968.5192653061177,761.2945636363637,758.664,786.4173600000001,2279,6091
geom,2.0,5,1,0.95,5,8.0,973.264,755.175450909091,756.0102275000002,783.4887550000001,711,1247
geom,2.0,5,1,0.95,6,8.0,916.249,752.4954848484848,755.0212799999999,783.2784399999999,6196,3120
geom,2.0,5,1,0.95,7,8.0,1000.224,822.0983333333335,821.69216,861.136,1629,8689
geom,2.0,5,1,0.95,8,8.0,917.5574999999998,756.0446772727273,756.4057874999999,783.4516780000001,1384,6466
geom,2.0,5,1,0.95,9,8.0,1001.0164999999997,819.3789363636363,819.95216,862.5360999999998,1937,784
geom,2.0,5,1,0.975,0,8.0,1082.014,890.4645316666665,894.532495,946.46763,4036,7218
geom,2.0,5,1,0.975,1,8.0,1227.746,966.8445252525253,968.66188,1034.73642,914,5373
geom,2.0,5,1,0.975,2,8.0,1081.028,893.6274424242424,892.9115999999999,945.4434399999999,2279,6091
geom,2.0,5,1,0.975,3,8.0,1136.834,887.4855696969696,891.5013599999999,943.06854,711,1247
geom,2.0,5,1,0.975,4,8.0,1078.5013749999998,886.7570194444445,891.8614349999999,945.593615,6196,3120
geom,2.0,5,1,0.975,5,8.0,1082.8903749999997,893.2547648989898,894.9614549999999,942.856335,1629,8689
geom,2.0,5,1,0.975,6,8.0,1080.115,889.7428343434343,892.7607399999999,943.7708799999999,1384,6466
geom,2.0,5,1,0.975,7,8.0,1084.708,891.6182433333332,893.077327,947.5676080000003,1937,784
geom,2.0,5,1,0.975,8,8.0,1082.014,890.4645316666665,894.532495,946.46763,4036,7218
geom,2.0,5,1,0.975,9,8.0,1227.746,966.8445252525253,968.66188,1034.73642,914,5373
geom,2.0,5,1,0.99,0,8.0,1167.492,971.5309212121211,972.007,1038.27768,2279,6091
geom,2.0,5,1,0.99,1,8.0,1398.679,1132.0947232323233,1135.50596,1229.7854000000002,711,1247
geom,2.0,5,1,0.99,2,8.0,1251.21,1047.2807434343433,1051.7926800000002,1134.30046,6196,3120
geom,2.0,5,1,0.99,3,8.0,1255.96,1052.6613155151513,1054.2014025,1128.6810252,1629,8689
geom,2.0,5,1,0.99,4,8.0,1253.4663499999995,1050.3245254545445,1052.5776199999991,1133.1520699999992,1384,6466
geom,2.0,5,1,0.99,5,8.0,1171.0618199999994,970.0417070707061,971.9320799999992,1037.861369999999,1937,784
geom,2.0,5,1,0.99,6,8.0,1254.2470999999996,1049.6327404040403,1053.0401000000002,1133.94602,4036,7218
geom,2.0,5,1,0.99,7,8.0,1404.7749099999992,1135.488257818181,1136.7780849999992,1230.170667999999,914,5373
geom,2.0,5,1,0.99,8,8.0,1167.492,971.5309212121211,972.007,1038.27768,2279,6091
geom,2.0,5,1,0.99,9,8.0,1398.679,1132.0947232323233,1135.50596,1229.7854000000002,711,1247
geom,2.0,5,2,0.95,0,8.0,995.823,880.9859696969697,878.608,929.0043199999999,6196,3120
geom,2.0,5,2,0.95,1,8.0,1001.64,890.3173030303033,885.645,935.65636,1629,8689
geom,2.0,5,2,0.95,2,8.0,996.7504999999998,883.6397149494952,881.3300310000002,901.7965379999998,1384,6466
geom,2.0,5,2,0.95,3,8.0,1001.4114999999997,885.6227666666667,881.27172,919.23929,1937,784
geom,2.0,5,2,0.95,4,8.0,1000.6704999999997,887.2936575757576,883.99236,933.8065700000001,4036,7218
geom,2.0,5,2,0.95,5,8.0,998.393,882.1994242424244,878.311,915.5161599999999,914,5373
geom,2.0,5,2,0.95,6,8.0,997.586,887.7039454545455,881.241,915.31464,2279,6091
geom,2.0,5,2,0.95,7,8.0,1072.358,946.2789449494949,943.518725,998.8040795000002,711,1247
geom,2.0,5,2,0.95,8,8.0,995.823,880.9859696969697,878.608,929.0043199999999,6196,3120
geom,2.0,5,2,0.95,9,8.0,1001.64,890.3173030303033,885.645,935.65636,1629,8689
geom,2.0,5,2,0.975,0,8.0,1076.6166315789471,947.4598764486972,946.6980884210526,979.7189526315788,1384,6466
geom,2.0,5,2,0.975,1,8.0,1081.17,951.3806766666665,947.4241340000001,998.7444,1937,784
geom,2.0,5,2,0.975,2,8.0,1080.673,953.1000733333333,950.002118,1017.438343,4036,7218
geom,2.0,5,2,0.975,3,8.0,1160.344,1021.8683414141415,1017.9297,1088.38396,914,5373
geom,2.0,5,2,0.975,4,8.0,1077.336,949.7851212121212,946.6974200000001,996.615,2279,6091
geom,2.0,5,2,0.975,5,8.0,1154.354,1016.389911111111,1015.9715,1088.30132,711,1247
geom,2.0,5,2,0.975,6,8.0,1156.204375,1016.5334154040404,1016.289555,1102.311475,6196,3120
geom,2.0,5,2,0.975,7,8.0,1082.2619749999983,956.8122888888872,952.2693899999983,1020.024999999998,1629,8689
geom,2.0,5,2,0.975,8,8.0,1076.6166315789471,947.4598764486972,946.6980884210526,979.7189526315788,1384,6466
geom,2.0,5,2,0.975,9,8.0,1081.17,951.3806766666665,947.4241340000001,998.7444,1937,784
geom,2.0,5,2,0.99,0,8.0,1332.4820999999997,1183.907825252525,1182.4723,1303.9728599999999,4036,7218
geom,2.0,5,2,0.99,1,8.0,1332.3880999999997,1183.0985008484847,1180.4139896999998,1282.4675267999999,914,5373
geom,2.0,5,2,0.99,2,8.0,1161.037,1023.5973030303031,1021.31772,1088.0286,2279,6091
geom,2.0,5,2,0.99,3,8.0,1276.734672158158,1177.852228282828,1178.0066000000002,1285.2448399999998,711,1247
geom,2.0,5,2,0.99,4,8.0,1413.529,1260.010832323232,1261.221,1401.9804,6196,3120
geom,2.0,5,2,0.99,5,8.0,1194.485,1102.3125084848486,1101.4861624,1205.0494208,1629,8689
geom,2.0,5,2,0.99,6,8.0,1361.3040999999996,1261.2386333333332,1262.04694,1364.30426,1384,6466
geom,2.0,5,2,0.99,7,8.0,1193.9390999999996,1101.6829040404036,1099.4175400000001,1183.57358,1937,784
geom,2.0,5,2,0.99,8,8.0,1332.4820999999997,1183.907825252525,1182.4723,1303.9728599999999,4036,7218
geom,2.0,5,2,0.99,9,8.0,1332.3880999999997,1183.0985008484847,1180.4139896999998,1282.4675267999999,914,5373
geom,2.0,5,3,0.95,0,8.0,955.921,948.8404545454547,934.93468,978.88024,2279,6091
geom,2.0,5,3,0.95,1,8.0,1023.865,1005.2923686868688,995.94001,1060.8979675,711,1247
geom,2.0,5,3,0.95,2,8.0,953.421,943.0409272727275,931.5099999999998,1000.10104,6196,3120
geom,2.0,5,3,0.95,3,8.0,960.203,954.2990363636364,939.7675999999999,1008.7820799999998,1629,8689
geom,2.0,5,3,0.95,4,8.0,955.2164999999998,946.5025358585862,934.5369070000002,963.0018425,1384,6466
geom,2.0,5,3,0.95,5,8.0,958.6844999999997,948.206306060606,936.0947,978.6169,1937,784
geom,2.0,5,3,0.95,6,8.0,960.1694999999997,951.8035101010101,939.4863999999999,982.53775,4036,7218
geom,2.0,5,3,0.95,7,8.0,1024.985,1003.9681515151516,994.6801999999999,1060.4869199999998,914,5373
geom,2.0,5,3,0.95,8,8.0,955.921,948.8404545454547,934.93468,978.88024,2279,6091
geom,2.0,5,3,0.95,9,8.0,1023.865,1005.2923686868688,995.94001,1060.8979675,711,1247
geom,2.0,5,3,0.975,0,8.0,1103.2521749999983,1075.7435952020185,1067.987374999998,1183.2749549999978,6196,3120
geom,2.0,5,3,0.975,1,8.0,1032.5078499999984,1015.9091093434329,1003.6524949999985,1096.4764749999977,1629,8689
geom,2.0,5,3,0.975,2,8.0,1102.95,1074.725818181818,1066.91444,1131.7459,1384,6466
geom,2.0,5,3,0.975,3,8.0,1030.919,1009.8764033333334,999.7973149999999,1063.798112,1937,784
geom,2.0,5,3,0.975,4,8.0,1106.265,1079.4715216666668,1073.858176,1158.9938079999997,4036,7218
geom,2.0,5,3,0.975,5,8.0,1103.954,1075.4938787878787,1069.02356,1156.3757999999998,914,5373
geom,2.0,5,3,0.975,6,8.0,1102.881,1076.569991919192,1067.1732199999997,1155.90614,2279,6091
geom,2.0,5,3,0.975,7,8.0,1180.1150749999988,1148.2334474747458,1142.4062399999982,1255.6873549999978,711,1247
geom,2.0,5,3,0.975,8,8.0,1103.2521749999983,1075.7435952020185,1067.987374999998,1183.2749549999978,6196,3120
geom,2.0,5,3,0.975,9,8.0,1032.5078499999984,1015.9091093434329,1003.6524949999985,1096.4764749999977,1629,8689
geom,2.0,5,3,0.99,0,8.0,1353.0815699999991,1312.7066065656556,1306.697849999999,1444.201669999999,1384,6466
geom,2.0,5,3,0.99,1,8.0,1436.0880999999997,1393.5155525252521,1387.0579,1567.0713399999995,1937,784
geom,2.0,5,3,0.99,2,8.0,1353.7900999999997,1314.331447474747,1308.6726999999998,1468.4561799999997,4036,7218
geom,2.0,5,3,0.99,3,8.0,1269.5630999999996,1232.0424644848483,1225.529871,1363.0994839999998,914,5373
geom,2.0,5,3,0.99,4,8.0,1184.854,1152.4609090909091,1144.7012,1257.07608,2279,6091
geom,2.0,5,3,0.99,5,8.0,1347.729,1309.0631959595958,1302.57402,1464.34012,711,1247
geom,2.0,5,3,0.99,6,8.0,1435.0998299999992,1393.7512599999989,1387.864639999999,1585.9986199999992,6196,3120
geom,2.0,5,3,0.99,7,8.0,1269.261,1234.1901515353532,1226.905751,1388.6521989000003,1629,8689
geom,2.0,5,3,0.99,8,8.0,1353.0815699999991,1312.7066065656556,1306.697849999999,1444.201669999999,1384,6466
geom,2.0,5,3,0.99,9,8.0,1436.0880999999997,1393.5155525252521,1387.0579,1567.0713399999995,1937,784
geom,2.0,10,1,0.95,0,13.0,1278.3029999999962,866.5528525252503,856.0548399999977,875.9998099999974,4036,7218
geom,2.0,10,1,0.95,1,13.0,1274.8725714285713,858.4905595238095,849.106697142857,873.0692114285714,914,5373
geom,2.0,10,1,0.95,2,13.0,1271.259,867.0924090909092,853.6386399999999,868.98738,2279,6091
geom,2.0,10,1,0.95,3,13.0,1332.434,871.2277272727274,853.3781499999999,870.6365,711,1247
geom,2.0,10,1,0.95,4,13.0,1269.1897857142858,862.5385266233764,853.6821471428572,869.7941214285714,6196,3120
geom,2.0,10,1,0.95,5,13.0,1355.304,914.2606000000001,906.05036,936.8901200000001,1629,8689
geom,2.0,10,1,0.95,6,13.0,1270.954,856.9891818181819,852.1788399999999,859.9726599999999,1384,6466
geom,2.0,10,1,0.95,7,13.0,1356.6849999999995,911.3191848484848,903.2908299999999,929.54828,1937,784
geom,2.0,10,1,0.95,8,13.0,1278.3029999999962,866.5528525252503,856.0548399999977,875.9998099999974,4036,7218
geom,2.0,10,1,0.95,9,13.0,1274.8725714285713,858.4905595238095,849.106697142857,873.0692114285714,914,5373
geom,2.0,10,1,0.975,0,13.0,1436.818,968.1539969696971,966.2370400000001,997.3815599999998,2279,6091
geom,2.0,10,1,0.975,1,13.0,1487.4100243902476,982.0906666666665,968.9638400000001,1001.3645,711,1247
geom,2.0,10,1,0.975,2,13.0,1433.9444695121954,965.1020397265337,965.977778292683,999.864416097561,6196,3120
geom,2.0,10,1,0.975,3,13.0,1439.1752500000002,976.559633838384,970.85245,1008.89602,1629,8689
geom,2.0,10,1,0.975,4,13.0,1437.009,970.2861212121212,967.76864,995.18036,1384,6466
geom,2.0,10,1,0.975,5,13.0,1441.4094024390242,973.5516005173689,968.1450027012196,1000.7161166585367,1937,784
geom,2.0,10,1,0.975,6,13.0,1439.633,965.1443707070707,965.35876,1003.14242,4036,7218
geom,2.0,10,1,0.975,7,13.0,1526.88,1044.1119636363637,1039.6291999999999,1080.444,914,5373
geom,2.0,10,1,0.975,8,13.0,1436.818,968.1539969696971,966.2370400000001,997.3815599999998,2279,6091
geom,2.0,10,1,0.975,9,13.0,1487.4100243902476,982.0906666666665,968.9638400000001,1001.3645,711,1247
geom,2.0,10,1,0.99,0,13.0,1606.72372029703,1115.2641452907292,1115.986766691089,1162.5392875940595,6196,3120
geom,2.0,10,1,0.99,1,13.0,1613.5947599009899,1121.5868614411443,1119.930533861386,1172.9936897029704,1629,8689
geom,2.0,10,1,0.99,2,13.0,1611.6258799999994,1121.0371325454537,1119.4425579999993,1162.488073199999,1384,6466
geom,2.0,10,1,0.99,3,13.0,1528.3278598019788,1040.3030100440042,1038.7849963366332,1078.5937001980194,1937,784
geom,2.0,10,1,0.99,4,13.0,1612.9015999999997,1111.427872727273,1114.89985,1167.141,4036,7218
geom,2.0,10,1,0.99,5,13.0,1703.2607199999993,1205.4947204040395,1202.4988399999993,1251.0562699999991,914,5373
geom,2.0,10,1,0.99,6,13.0,1524.22,1041.2508666666665,1038.95516,1076.9871600000001,2279,6091
geom,2.0,10,1,0.99,7,13.0,1696.9992499999998,1213.0681435643564,1205.2065272277225,1253.8717623762377,711,1247
geom,2.0,10,1,0.99,8,13.0,1606.72372029703,1115.2641452907292,1115.986766691089,1162.5392875940595,6196,3120
geom,2.0,10,1,0.99,9,13.0,1613.5947599009899,1121.5868614411443,1119.930533861386,1172.9936897029704,1629,8689
geom,2.0,10,2,0.95,0,13.0,1353.2679999999998,976.3245000000003,972.1517799999999,980.9426799999999,1384,6466
