distribution,c_e,l_r,l_e,service_level,seed_id,b,SDI_cost,TBS_cost,DI_cost,benchmark_DI_cost,random_seed1,random_seed2
norm,1.0,10,1,0.975,0,12.0,6545.074038306817,4101.797312859651,4263.235991746575,4326.1266833126065,764,8115
norm,1.0,10,1,0.975,1,12.0,6313.950214355829,3979.205671918693,4163.161310786685,4213.712333355192,9912,5706
norm,1.0,10,1,0.975,2,12.0,6148.616723535325,3950.172285960837,4163.2442917868575,4221.590031233598,5905,160
norm,1.0,10,1,0.975,3,12.0,6394.110146696211,4020.7415884576767,4211.602930998697,4254.256386192415,8321,6196
norm,1.0,10,1,0.975,4,12.0,6427.112010253752,4036.862472341448,4198.730884695675,4247.633198446448,5423,5023
norm,1.0,10,1,0.975,5,12.0,6399.774056506878,4078.451872635034,4260.54463754637,4294.648436091683,1954,5637
norm,1.0,10,1,0.975,6,12.0,6275.8369676169195,4010.536333717452,4195.961092587473,4244.162701757096,854,1768
norm,1.0,10,1,0.975,7,12.0,6183.913881900395,3898.719298441474,4082.195715734869,4109.659183283283,8499,6129
norm,1.0,10,1,0.975,8,12.0,6131.181643935487,3881.5816452636104,4056.754718684909,4091.485441445875,6314,9488
norm,1.0,10,1,0.975,9,12.0,6138.2917977251545,3857.3413140665457,4033.3397384516534,4070.744894777078,706,357
norm,1.0,10,1,0.99,0,12.0,7069.400667143954,4577.866942895448,4771.232838721911,4870.011731998847,4681,318
norm,1.0,10,1,0.99,1,12.0,6412.749925575687,4234.145243498644,4420.964563131839,4472.350301519918,3591,6016
norm,1.0,10,1,0.99,2,12.0,6743.075172649521,4488.860513554765,4686.222028222803,4787.983605611725,7576,6211
norm,1.0,10,1,0.99,3,12.0,6582.653193121076,4270.411451015681,4490.6407835186965,4602.3120738411135,3310,7130
norm,1.0,10,1,0.99,4,12.0,6696.273777836921,4201.943166801244,4403.128993035849,4471.092400921349,1321,8596
norm,1.0,10,1,0.99,5,12.0,6562.420607928656,4260.750292907773,4476.072325669167,4547.961716148311,3719,6729
norm,1.0,10,1,0.99,6,12.0,6748.21255191852,4251.391869145302,4454.552335805275,4534.229295538731,8604,4448
norm,1.0,10,1,0.99,7,12.0,6666.817471683723,4298.501580713194,4506.821241543701,4593.667215576101,7093,4133
norm,1.0,10,1,0.99,8,12.0,6871.512676693719,4501.833925250377,4703.561760500454,4830.697352087657,3239,4125
norm,1.0,10,1,0.99,9,12.0,6626.42419250474,4159.267429009253,4387.219138019379,4463.042636396326,967,6426
norm,1.0,10,2,0.95,0,12.0,6251.585482578475,4394.94098160535,4544.152486550354,4569.989601640174,2761,2454
norm,1.0,10,2,0.95,1,12.0,6257.429427420763,4346.992228162424,4452.276673524186,4480.659673543422,999,6703
norm,1.0,10,2,0.95,2,12.0,6006.076929223694,4352.064704372311,4498.525744670496,4526.136500038486,1832,8765
norm,1.0,10,2,0.95,3,12.0,6386.749417227888,4497.610043430212,4614.2770636405585,4657.424118753163,3397,3471
norm,1.0,10,2,0.95,4,12.0,6025.474953020373,4262.550126648264,4386.983101315232,4396.157477161396,2224,6452
norm,1.0,10,2,0.95,5,12.0,6245.77783615888,4381.918923442822,4485.321472443745,4508.419498958176,3433,7606
norm,1.0,10,2,0.95,6,12.0,6270.846466908411,4371.696609623665,4497.963775045422,4540.82882531935,8048,1338
norm,1.0,10,2,0.95,7,12.0,5871.908620106606,4254.800183190301,4379.727120556337,4432.730654805671,1905,3342
norm,1.0,10,2,0.95,8,12.0,6022.449562477771,4339.255121215839,4441.424902256569,4520.946568615225,3436,4530
norm,1.0,10,2,0.95,9,12.0,6205.873002750996,4429.373310590633,4582.960177886119,4634.864212218297,7998,4153
norm,1.0,10,2,0.975,0,12.0,6514.542512200853,4681.328068359631,4853.893506671603,4914.155276039293,7611,177
norm,1.0,10,2,0.975,1,12.0,6642.294584252872,4670.786211982957,4841.309120120977,4919.827788939198,7272,2920
norm,1.0,10,2,0.975,2,12.0,6547.899765440037,4704.636386710999,4845.267600716204,4918.507879502929,4490,646
norm,1.0,10,2,0.975,3,12.0,6288.630675056506,4526.803809732376,4691.0025634192825,4744.897291090473,1492,3472
norm,1.0,10,2,0.975,4,12.0,6474.064237593597,4632.865155864193,4799.600737119631,4883.499324868554,102,3226
norm,1.0,10,2,0.975,5,12.0,6544.931234581385,4734.609042992882,4912.122800895305,5011.099657790847,6972,2102
norm,1.0,10,2,0.975,6,12.0,6619.286591061647,4710.977004137098,4848.018582575791,4874.120947361063,947,1211
norm,1.0,10,2,0.975,7,12.0,6425.38240641666,4553.63327980984,4721.3703285759975,4789.699814037482,5496,2575
norm,1.0,10,2,0.975,8,12.0,6660.3003370022425,4737.392526408641,4909.023553145826,5006.688078387639,9538,6241
norm,1.0,10,2,0.975,9,12.0,6596.141389588302,4655.727156092198,4830.542453256827,4914.74965523945,1359,2814
norm,1.0,10,2,0.99,0,12.0,6516.979309456654,4852.0546308403445,5049.924953957033,5147.35523216362,8449,7784
norm,1.0,10,2,0.99,1,12.0,7074.531088827002,5124.891584115503,5317.113026599467,5422.557438608571,8750,9682
norm,1.0,10,2,0.99,2,12.0,6932.843493840607,5125.8121510868095,5308.8891784974085,5447.711829548469,8878,6481
norm,1.0,10,2,0.99,3,12.0,6765.959589332523,4863.5571606096655,5026.1575070871,5137.257073717505,564,8355
norm,1.0,10,2,0.99,4,12.0,6882.423693459688,5079.215756449795,5274.083388587445,5377.687371487312,1899,317
norm,1.0,10,2,0.99,5,12.0,6992.968341367778,5179.864644219693,5363.084659305701,5496.515876117024,5208,5881
norm,1.0,10,2,0.99,6,12.0,6891.6413139019705,5012.56424612446,5202.056773015259,5323.046274099763,7968,9680
norm,1.0,10,2,0.99,7,12.0,7306.60240050056,5338.361935263446,5530.358338768907,5663.847521085802,3303,236
norm,1.0,10,2,0.99,8,12.0,6961.759415151072,5082.1873702469675,5254.182747551873,5387.516381976262,4727,8994
norm,1.0,10,2,0.99,9,12.0,7368.506588068248,5346.006704837953,5555.872330522232,5698.446230008526,4287,9799
norm,1.0,10,3,0.95,0,12.0,6380.6171846182,5023.608203665168,5137.876104970965,5252.034583555132,3476,8170
norm,1.0,10,3,0.95,1,12.0,6142.378287295941,4836.404165008605,4966.414652904231,4994.871002284387,6127,5464
norm,1.0,10,3,0.95,2,12.0,6356.556024691092,5023.693164415103,5154.546719076061,5253.311205932071,1171,6583
norm,1.0,10,3,0.95,3,12.0,5971.768467396101,4842.730339429475,4973.950858989588,4998.681821544948,3596,7973
norm,1.0,10,3,0.95,4,12.0,6042.922443048979,4892.013537818831,5001.947880277768,5047.270540784733,7746,302
norm,1.0,10,3,0.95,5,12.0,5977.338049071376,4877.166813990787,4991.104880716208,5020.337837408587,7694,3369
norm,1.0,10,3,0.95,6,12.0,5757.918097819639,4736.679517235207,4833.926687723266,4869.22782335895,1358,816
norm,1.0,10,3,0.95,7,12.0,6089.602497849986,4909.115340061101,5019.244594793655,5070.009950840157,8565,6815
norm,1.0,10,3,0.95,8,12.0,6298.358272963711,5031.263466690464,5156.113648210002,5191.120425983939,2274,6421
norm,1.0,10,3,0.95,9,12.0,6234.974092503969,4934.8025876523125,5023.091763368543,5041.31764300729,8595,9623
norm,1.0,10,3,0.975,0,12.0,6847.854008648234,5374.414875448599,5516.324837655245,5624.177362461801,7337,7638
norm,1.0,10,3,0.975,1,12.0,6969.532830649819,5357.858416410313,5515.143531078591,5629.365948078448,4434,2715
norm,1.0,10,3,0.975,2,12.0,6835.790392234137,5398.782139378948,5553.326354068048,5664.200094492795,4379,4108
norm,1.0,10,3,0.975,3,12.0,6529.740248097944,5247.590035942556,5402.674545517434,5495.147220712883,8126,9833
norm,1.0,10,3,0.975,4,12.0,6455.617904723195,5120.222022928484,5266.2746938610635,5314.989808561665,8915,3776
norm,1.0,10,3,0.975,5,12.0,6750.857625797046,5363.855967796603,5521.789455048166,5663.862404367805,1993,6698
norm,1.0,10,3,0.975,6,12.0,6913.948236699127,5402.467811289886,5552.080111485893,5670.060333114391,7602,6035
norm,1.0,10,3,0.975,7,12.0,7084.422305198998,5549.6753553759945,5708.077863327581,5829.61350761486,8127,8064
norm,1.0,10,3,0.975,8,12.0,6661.583310663311,5328.17414563687,5460.566320254978,5602.859846583368,4772,8319
norm,1.0,10,3,0.975,9,12.0,6464.03025757684,5178.8059840175065,5325.400479227004,5458.134413105627,831,4429
norm,1.0,10,3,0.99,0,12.0,7076.583570564702,5745.634012992643,5925.59981259534,6049.2689337817865,6927,7799
norm,1.0,10,3,0.99,1,12.0,7306.31988540197,5810.084870986447,5968.125726479141,6130.124977055811,5838,205
norm,1.0,10,3,0.99,2,12.0,7414.031257425707,5979.658666994266,6115.436663542576,6288.968626132647,9875,1837
norm,1.0,10,3,0.99,3,12.0,7084.67111873142,5684.495265667305,5837.503907351439,5978.310370332142,1117,290
norm,1.0,10,3,0.99,4,12.0,7180.777704180803,5852.817343591958,5999.3906360859055,6157.32960038418,2432,5513
norm,1.0,10,3,0.99,5,12.0,7568.173362311221,6120.928116221362,6283.08714176625,6450.431117276777,764,8115
norm,1.0,10,3,0.99,6,12.0,7392.099753977461,5876.639414950226,6024.647635000987,6210.257292674478,9912,5706
norm,1.0,10,3,0.99,7,12.0,6935.338764310495,5716.038897390618,5878.163529017996,6037.409456601454,5905,160
norm,1.0,10,3,0.99,8,12.0,7014.746092679301,5582.848475353751,5732.997514997993,5871.353134857534,8321,6196
norm,1.0,10,3,0.99,9,12.0,7346.360818563046,5824.434893534632,5960.3059762993325,6083.200040472937,5423,5023
norm,2.0,2,1,0.95,0,5.0,3262.343349080883,3931.9144205586585,3516.9377888137196,3800.5663721126093,1954,5637
norm,2.0,2,1,0.95,1,5.0,3210.231373129616,3841.7733387910043,3448.570148248193,3957.2547070360824,854,1768
norm,2.0,2,1,0.95,2,5.0,3206.782168489212,3864.8116158955813,3453.3731487267905,3780.833368970459,8499,6129
norm,2.0,2,1,0.95,3,5.0,3021.8363022070034,3685.964304954155,3275.302883766599,3584.478688367675,6314,9488
norm,2.0,2,1,0.95,4,5.0,3037.874397030813,3739.525950612798,3303.943428768064,3637.255952699298,706,357
norm,2.0,2,1,0.95,5,5.0,3317.1648096043773,3940.7060743884012,3522.3878261444775,3857.2138106795487,4681,318
norm,2.0,2,1,0.95,6,5.0,3118.936098590343,3779.210302332245,3363.010006901817,3638.527651013364,3591,6016
norm,2.0,2,1,0.95,7,5.0,3159.9480430140634,3804.7275226935203,3395.0713469827056,3819.4625615469226,7576,6211
norm,2.0,2,1,0.95,8,5.0,3149.5907039863732,3818.951286064446,3387.9525861118823,4007.891233547966,3310,7130
norm,2.0,2,1,0.95,9,5.0,3105.3139530020967,3771.0189602047203,3357.984928309601,3715.4640769273565,1321,8596
norm,2.0,2,1,0.975,0,5.0,3480.739482806958,4087.3312761840566,3709.2059522416225,4310.234315472456,3719,6729
norm,2.0,2,1,0.975,1,5.0,3504.0862016339292,4150.476923263941,3758.929244349069,4398.07927235428,8604,4448
norm,2.0,2,1,0.975,2,5.0,3660.7964731823567,4293.554165542493,3908.1313128248266,4695.45901093587,7093,4133
norm,2.0,2,1,0.975,3,5.0,3625.5560188365,4265.589226523785,3857.9356419562528,4879.583479461817,3239,4125
norm,2.0,2,1,0.975,4,5.0,3493.7989392443674,4113.313558125319,3735.3856160390274,4341.957468015842,967,6426
norm,2.0,2,1,0.975,5,5.0,3417.2640152254107,4062.000932656088,3669.492761931623,4192.45774313475,2761,2454
norm,2.0,2,1,0.975,6,5.0,3558.775085932266,4228.0797328740055,3808.314172904615,4485.043398810893,999,6703
norm,2.0,2,1,0.975,7,5.0,3474.6893466659094,4114.39540303688,3709.5655458653014,4194.056623378643,1832,8765
norm,2.0,2,1,0.975,8,5.0,3495.365645151931,4135.2231863250445,3754.241391150835,4383.757387696401,3397,3471
norm,2.0,2,1,0.975,9,5.0,3377.783211319518,4020.576854115009,3642.7156726283133,4262.325975440154,2224,6452
norm,2.0,2,1,0.99,0,5.0,4065.599590424889,4720.028817235708,4314.041893622142,5320.781744110823,3433,7606
norm,2.0,2,1,0.99,1,5.0,4013.054169115957,4669.168136215658,4263.374969103779,5344.1792847578545,8048,1338
norm,2.0,2,1,0.99,2,5.0,3797.9637555856416,4468.4035769857655,4061.1096040501293,5287.126355494641,1905,3342
norm,2.0,2,1,0.99,3,5.0,3954.9576161522764,4606.239321222158,4219.3482894064055,5373.76787089089,3436,4530
norm,2.0,2,1,0.99,4,5.0,4282.203202990289,4919.872557898646,4554.1316910561345,5880.873357164603,7998,4153
norm,2.0,2,1,0.99,5,5.0,3913.462591991084,4581.633928795695,4172.245541051511,5113.870764037671,7611,177
norm,2.0,2,1,0.99,6,5.0,3632.9387737313964,4298.820794083891,3902.5897642314544,4562.777232912199,7272,2920
norm,2.0,2,1,0.99,7,5.0,3964.7811195068102,4657.658505513299,4229.749325644426,5258.155952854617,4490,646
norm,2.0,2,1,0.99,8,5.0,3889.935651253562,4524.1266417083425,4143.680981401507,5001.312108409395,1492,3472
norm,2.0,2,1,0.99,9,5.0,3863.4380283820465,4475.220065894259,4100.290409654546,4816.954735723596,102,3226
norm,2.0,3,1,0.95,0,6.0,3614.202077791382,3862.247877091243,3675.2628552846095,3902.0543969194914,6972,2102
norm,2.0,3,1,0.95,1,6.0,3741.9779596776493,3950.6917584750868,3766.946676103956,3912.8075540219947,947,1211
norm,2.0,3,1,0.95,2,6.0,3473.4988660709328,3731.3045518086897,3569.715363575494,3751.8772524066235,5496,2575
norm,2.0,3,1,0.95,3,6.0,3647.4282707528796,3832.931193734129,3661.9330769172275,3886.3838458299933,9538,6241
norm,2.0,3,1,0.95,4,6.0,3624.495235043595,3798.008086611995,3634.016329806923,3878.0893109493536,1359,2814
norm,2.0,3,1,0.95,5,6.0,3440.375220623804,3711.1410368456886,3548.785089299411,3723.8459074839725,8449,7784
norm,2.0,3,1,0.95,6,6.0,3604.0530296495153,3850.387598977047,3667.4662064724507,3875.047663102817,8750,9682
norm,2.0,3,1,0.95,7,6.0,3563.385901790807,3795.092772868602,3618.9427375371165,3820.6992140905754,8878,6481
norm,2.0,3,1,0.95,8,6.0,3575.944274827281,3816.039194401981,3624.527867360239,3806.232796663245,564,8355
norm,2.0,3,1,0.95,9,6.0,3649.542374914298,3866.365010876252,3687.705379956822,3894.018561817039,1899,317
norm,2.0,3,1,0.975,0,6.0,3913.2089347497076,4138.212966029797,3997.0180047676627,4315.033595227994,5208,5881
norm,2.0,3,1,0.975,1,6.0,3934.494450938673,4164.3688779583335,3996.509264593388,4384.8399682643785,7968,9680
norm,2.0,3,1,0.975,2,6.0,4125.95125382081,4290.392399904212,4143.527724315485,4421.043746619083,3303,236
norm,2.0,3,1,0.975,3,6.0,3842.1782286530192,4061.7273317631925,3910.4602130060866,4144.268138462206,4727,8994
norm,2.0,3,1,0.975,4,6.0,4124.684328391377,4265.59021155292,4125.150806816768,4555.265957358827,4287,9799
norm,2.0,3,1,0.975,5,6.0,4197.199475080992,4327.145459047313,4184.4636240138125,4649.889419537866,3476,8170
norm,2.0,3,1,0.975,6,6.0,3839.220010117397,4071.5504636436613,3921.8500735698203,4177.013738709019,6127,5464
norm,2.0,3,1,0.975,7,6.0,4074.860254810242,4205.127646161257,4066.5438785535425,4333.1952672620155,1171,6583
norm,2.0,3,1,0.975,8,6.0,3992.780650119677,4181.682240841875,4025.672701154515,4333.99661607744,3596,7973
norm,2.0,3,1,0.975,9,6.0,4008.030625488514,4184.237217154504,4022.072649141499,4246.781303920018,7746,302
norm,2.0,3,1,0.99,0,6.0,4160.961900613798,4350.593348009392,4219.96295651533,4640.077571817135,7694,3369
norm,2.0,3,1,0.99,1,6.0,4289.910301732584,4479.200498560017,4355.102321497168,4792.373215745433,1358,816
norm,2.0,3,1,0.99,2,6.0,4369.578012246336,4555.307299356599,4407.620959212568,4915.55528274638,8565,6815
norm,2.0,3,1,0.99,3,6.0,4640.5726205613255,4788.635575826352,4639.442484302935,5119.1119221500085,2274,6421
norm,2.0,3,1,0.99,4,6.0,4109.07727762095,4343.536983135747,4204.571772780372,4501.978666194759,8595,9623
norm,2.0,3,1,0.99,5,6.0,4345.911965142253,4522.32982855778,4367.986272667041,4842.215002478662,7337,7638
norm,2.0,3,1,0.99,6,6.0,4534.588171129984,4660.654716316424,4506.479668705723,4969.984691278042,4434,2715
norm,2.0,3,1,0.99,7,6.0,4433.775395368781,4633.989441991885,4493.0539525215845,5018.683043100916,4379,4108
norm,2.0,3,1,0.99,8,6.0,4097.967745007652,4307.463289980574,4175.315454697947,4602.425709908142,8126,9833
norm,2.0,3,1,0.99,9,6.0,4152.542717186968,4320.537069258811,4171.659064193812,4449.389684752662,8915,3776
norm,2.0,3,2,0.95,0,6.0,3712.0943807530402,4682.005144906698,4262.49902233359,4979.009184149493,1993,6698
norm,2.0,3,2,0.95,1,6.0,3522.3019386919327,4498.309601596121,4095.831171018288,4482.094995648145,7602,6035
norm,2.0,3,2,0.95,2,6.0,3706.6507474252658,4653.693676029703,4247.181044024934,4655.868683840363,8127,8064
norm,2.0,3,2,0.95,3,6.0,3696.408804138042,4659.129926327418,4265.620917285874,4845.538186623578,4772,8319
norm,2.0,3,2,0.95,4,6.0,3658.9209849874114,4627.74055945598,4207.393098692686,4700.109872749006,831,4429
norm,2.0,3,2,0.95,5,6.0,3611.7501819886484,4584.247152868029,4163.500219419196,4774.467330542903,6927,7799
norm,2.0,3,2,0.95,6,6.0,3620.7973833466517,4579.510211327445,4181.789161411746,4795.323603590419,5838,205
norm,2.0,3,2,0.95,7,6.0,3804.261575354122,4766.823020105378,4350.284535037817,5047.716361816041,9875,1837
norm,2.0,3,2,0.95,8,6.0,3728.486002616636,4683.953759544181,4278.776259495854,4898.613693776078,1117,290
norm,2.0,3,2,0.95,9,6.0,3572.194132385703,4579.22748715109,4150.4235891204235,4410.584018700443,2432,5513
norm,2.0,3,2,0.975,0,6.0,4236.876015169206,5172.255888036365,4779.583432010146,5762.494110590393,764,8115
norm,2.0,3,2,0.975,1,6.0,4164.045462714154,5106.986223003073,4718.274446547779,5764.8552094161605,9912,5706
norm,2.0,3,2,0.975,2,6.0,4058.704489400279,5025.681453087652,4624.946075413397,5522.621743875997,5905,160
norm,2.0,3,2,0.975,3,6.0,4172.688822544561,5144.4567857923075,4721.193309530171,5546.921714303617,8321,6196
norm,2.0,3,2,0.975,4,6.0,4045.9015374041933,5011.672692735448,4605.982502450717,5092.527171650057,5423,5023
norm,2.0,3,2,0.975,5,6.0,4006.8599658166327,4970.946667929983,4568.128035802614,5074.028757658859,1954,5637
norm,2.0,3,2,0.975,6,6.0,3845.7537339065802,4793.053741796052,4397.223015797462,5076.112043861314,854,1768
norm,2.0,3,2,0.975,7,6.0,3996.085921954034,4941.85609568739,4549.977553010798,5193.706514245862,8499,6129
norm,2.0,3,2,0.975,8,6.0,3860.169524941637,4815.012489234562,4411.699025864431,5076.279953096039,6314,9488
norm,2.0,3,2,0.975,9,6.0,4024.829107150342,4992.857917728711,4590.428442208475,5339.340427384948,706,357
norm,2.0,3,2,0.99,0,6.0,4618.103867572501,5510.895543782902,5138.76738529178,6162.825911793485,4681,318
norm,2.0,3,2,0.99,1,6.0,4414.548993979012,5367.768336059597,4978.802120643091,5718.382346372832,3591,6016
norm,2.0,3,2,0.99,2,6.0,4575.909395009233,5501.6920821924505,5125.2296289719925,6342.3651181579235,7576,6211
norm,2.0,3,2,0.99,3,6.0,4505.054825680235,5441.759479771858,5073.138906908929,6439.298978435811,3310,7130
norm,2.0,3,2,0.99,4,6.0,4505.204164054024,5449.431727031186,5072.411847560396,6020.605942877364,1321,8596
norm,2.0,3,2,0.99,5,6.0,4313.611638250556,5225.532074168118,4858.854990715987,5920.45061460025,3719,6729
norm,2.0,3,2,0.99,6,6.0,4512.026022078359,5444.941843623668,5069.140507257202,6156.509075256412,8604,4448
norm,2.0,3,2,0.99,7,6.0,4513.249795180161,5438.873507482436,5082.052116801683,6212.118912082866,7093,4133
norm,2.0,3,2,0.99,8,6.0,4826.27774776528,5767.060582495331,5379.462807467868,6982.516777807395,3239,4125
norm,2.0,3,2,0.99,9,6.0,4191.587233775381,5109.506319359015,4740.828483605446,5664.1109238235,967,6426
norm,2.0,5,1,0.95,0,8.0,4391.387694054092,3910.727114134661,3948.604179694704,4027.016552526891,2761,2454
norm,2.0,5,1,0.95,1,8.0,4556.506198709592,3970.894033374723,3989.79388453449,4085.312129037145,999,6703
norm,2.0,5,1,0.95,2,8.0,4302.85336504001,3872.1138414080524,3899.250634854043,3975.902600908445,1832,8765
norm,2.0,5,1,0.95,3,8.0,4535.4228205174095,3988.7204055938055,4027.461746067995,4139.1007042025885,3397,3471
norm,2.0,5,1,0.95,4,8.0,4316.22635875606,3846.9638371670508,3880.3045224880066,3966.796780315238,2224,6452
norm,2.0,5,1,0.95,5,8.0,4463.7466115009165,3903.7482199941583,3915.0592938631858,3981.374086160711,3433,7606
norm,2.0,5,1,0.95,6,8.0,4461.507289105784,3944.561954987523,3986.3857689473516,4086.3771225900027,8048,1338
norm,2.0,5,1,0.95,7,8.0,4247.699146384198,3867.411421784424,3886.8691795655755,4019.126002892004,1905,3342
norm,2.0,5,1,0.95,8,8.0,4515.0682248386975,3924.9744914807898,3948.6357820279754,4077.0540319774477,3436,4530
norm,2.0,5,1,0.95,9,8.0,4583.273466932984,4018.8805996268993,4039.4561051629557,4161.548591250842,7998,4153
norm,2.0,5,1,0.975,0,8.0,4688.282224345739,4249.768535966233,4294.608754388785,4432.223383387152,7611,177
norm,2.0,5,1,0.975,1,8.0,4647.023642498253,4135.453797181818,4168.47294684227,4278.571819532171,7272,2920
norm,2.0,5,1,0.975,2,8.0,4955.39409357078,4338.390810402803,4369.5660111887455,4549.059518314324,4490,646
norm,2.0,5,1,0.975,3,8.0,4656.748702541898,4155.601820152563,4196.572036555771,4317.514970908906,1492,3472
norm,2.0,5,1,0.975,4,8.0,4742.339938018803,4148.666430649653,4186.945230294068,4298.408098937364,102,3226
norm,2.0,5,1,0.975,5,8.0,4754.381583395796,4246.834662172979,4301.5222427787485,4493.458221479682,6972,2102
norm,2.0,5,1,0.975,6,8.0,4933.541102134093,4368.414631761553,4411.971528336562,4546.357111698676,947,1211
norm,2.0,5,1,0.975,7,8.0,4565.857201477447,4081.5520676478554,4121.433653697328,4272.495774837155,5496,2575
norm,2.0,5,1,0.975,8,8.0,4825.035523520728,4253.629710615505,4293.001809490068,4494.891348454071,9538,6241
norm,2.0,5,1,0.975,9,8.0,4729.500011282349,4199.845977106708,4235.123471880657,4421.714206565344,1359,2814
norm,2.0,5,1,0.99,0,8.0,4752.598517635002,4296.564637142349,4342.264585550912,4521.91500014386,8449,7784
norm,2.0,5,1,0.99,1,8.0,5031.106499573145,4506.721232094297,4543.777963792823,4756.745581261499,8750,9682
norm,2.0,5,1,0.99,2,8.0,5176.992572559682,4689.323500241455,4729.557794893366,4988.873982854776,8878,6481
norm,2.0,5,1,0.99,3,8.0,5149.185122801636,4635.771463648806,4681.594295037228,4890.558610193451,564,8355
norm,2.0,5,1,0.99,4,8.0,4983.710151579084,4464.185482695477,4506.437844197106,4706.501586111399,1899,317
norm,2.0,5,1,0.99,5,8.0,5048.432080787882,4517.96732296934,4564.9126445028105,4786.827646280228,5208,5881
norm,2.0,5,1,0.99,6,8.0,5238.05274820529,4617.652529882268,4661.214054416014,4903.516101771682,7968,9680
norm,2.0,5,1,0.99,7,8.0,5382.475523306677,4772.426664028562,4817.605164024641,5080.646738122009,3303,236
norm,2.0,5,1,0.99,8,8.0,5161.539827775349,4581.640922340788,4639.172965355472,4844.618561538972,4727,8994
norm,2.0,5,1,0.99,9,8.0,5336.110966325974,4807.231852178197,4864.819524653338,5175.41605104032,4287,9799
norm,2.0,5,2,0.95,0,8.0,4939.028784457595,4921.300119865261,4887.457404325533,5164.060803940637,3476,8170
norm,2.0,5,2,0.95,1,8.0,4388.886633842262,4568.371116392156,4518.160120477563,4609.5410008102535,6127,5464
norm,2.0,5,2,0.95,2,8.0,4558.745550010504,4690.854307624528,4652.094488094338,4811.556074025694,1171,6583
norm,2.0,5,2,0.95,3,8.0,4543.678593038612,4704.478794128888,4646.706457266762,4795.175373917767,3596,7973
norm,2.0,5,2,0.95,4,8.0,4556.872776730915,4687.10399566589,4632.33399232377,4719.056596907696,7746,302
norm,2.0,5,2,0.95,5,8.0,4492.688233441777,4639.958241586169,4588.254902355202,4732.623799909126,7694,3369
norm,2.0,5,2,0.95,6,8.0,4353.3872363492155,4566.485318526939,4511.356010594005,4664.412254156555,1358,816
norm,2.0,5,2,0.95,7,8.0,4609.409663926154,4715.210622461475,4665.792074584507,4802.986373680835,8565,6815
norm,2.0,5,2,0.95,8,8.0,4778.088556996335,4835.428888923393,4792.992497806709,4936.736881093097,2274,6421
norm,2.0,5,2,0.95,9,8.0,4458.0404030554855,4651.11369896473,4590.810801620675,4682.060515304787,8595,9623
norm,2.0,5,2,0.975,0,8.0,5044.486159550561,5159.449937918945,5112.596186405004,5316.1409163992885,7337,7638
norm,2.0,5,2,0.975,1,8.0,5200.923600857496,5154.985886199644,5120.418819662772,5338.855602578317,4434,2715
norm,2.0,5,2,0.975,2,8.0,4945.150921105125,5053.585575065006,5023.238669588014,5276.096939702237,4379,4108
norm,2.0,5,2,0.975,3,8.0,4793.872913726572,4951.954536457029,4920.496377531515,5122.220292887768,8126,9833
norm,2.0,5,2,0.975,4,8.0,4748.681103753941,4907.691066436161,4865.288150391738,5032.457224051719,8915,3776
norm,2.0,5,2,0.975,5,8.0,4927.137547925066,5023.267925750971,4994.448872818704,5298.82746650875,1993,6698
norm,2.0,5,2,0.975,6,8.0,4656.991948699934,4851.792071464058,4814.004227382071,4990.8968077560285,7602,6035
norm,2.0,5,2,0.975,7,8.0,5193.420372142284,5163.353429749585,5136.303568470821,5343.144554843962,8127,8064
norm,2.0,5,2,0.975,8,8.0,4901.897612712963,5012.845665652934,4971.7706516098915,5192.750022129678,4772,8319
norm,2.0,5,2,0.975,9,8.0,4845.24752991432,4954.574224938629,4917.672376479446,5124.288373600457,831,4429
norm,2.0,5,2,0.99,0,8.0,5389.55830479721,5523.854931897845,5502.993977552803,5926.612020311725,6927,7799
norm,2.0,5,2,0.99,1,8.0,5738.355640575045,5777.10914977142,5764.440939076259,6204.0322427692045,5838,205
norm,2.0,5,2,0.99,2,8.0,5625.996946813811,5689.706158524322,5659.2683518517015,6099.9558397754145,9875,1837
norm,2.0,5,2,0.99,3,8.0,5553.668634066947,5618.545825345164,5595.047990097888,5987.882282230362,1117,290
norm,2.0,5,2,0.99,4,8.0,5351.115792871126,5589.464712475719,5573.854593109154,5890.971883447403,2432,5513
norm,2.0,5,2,0.99,5,8.0,5800.663878690803,5895.30329767829,5866.923947051313,6375.870243291073,764,8115
norm,2.0,5,2,0.99,6,8.0,5686.923978555106,5693.263178014193,5677.597454228653,6198.716246308261,9912,5706
norm,2.0,5,2,0.99,7,8.0,5431.5535634910575,5561.0134484750415,5548.27495894527,5951.647078629969,5905,160
norm,2.0,5,2,0.99,8,8.0,5684.344204283101,5761.885953441443,5744.541980122689,6079.23762466108,8321,6196
norm,2.0,5,2,0.99,9,8.0,5326.332421236896,5489.907633998081,5477.069446100975,5736.539576731969,5423,5023
norm,2.0,5,3,0.95,0,8.0,4581.629933465959,5419.256272362081,5254.277749449091,5424.1893448229,1954,5637
norm,2.0,5,3,0.95,1,8.0,4371.231401812461,5241.723752333276,5062.385233339662,5273.629683776931,854,1768
norm,2.0,5,3,0.95,2,8.0,4335.043162619425,5216.909899300756,5023.201552670587,5155.084472591641,8499,6129
norm,2.0,5,3,0.95,3,8.0,4321.272868094108,5222.359855064886,5034.328335885584,5269.228313702668,6314,9488
