distribution,c_e,l_r,l_e,service_level,seed_id,b,single_cost,DDI_cost,TBS_cost,DI_cost,random_seed1,random_seed2
binom,1.0,10,1,0.99,7,12.0,3573.041079999998,3559.3392585777756,12083.477621515156,3573.547829999998,7660,3664
binom,1.0,10,1,0.99,8,12.0,3306.4280999999996,3287.816893888888,11705.95161515152,3303.982579999999,2814,56
binom,1.0,10,1,0.99,9,12.0,3662.120500000001,3649.1627766666675,12204.327954545457,3665.7146900000007,5249,6708
binom,1.0,10,2,0.95,0,12.0,2788.0775000000003,2646.2337916,7841.1233787878755,2664.7925,1148,5979
binom,1.0,10,2,0.95,1,12.0,2689.208999999999,2574.081046633333,7684.961878787869,2667.1736999999994,8373,3157
binom,1.0,10,2,0.95,2,12.0,2830.65,2748.8829156999996,7946.4198484848375,2822.088,81,3501
binom,1.0,10,2,0.95,3,12.0,2698.592,2585.1812816,7789.887151515142,2616.19,5002,1947
binom,1.0,10,2,0.95,4,12.0,2771.3155,2671.224516533334,7939.765590909075,2669.4116500000005,7660,3664
binom,1.0,10,2,0.95,5,12.0,2752.6395,2642.699380833333,7762.754409090901,2636.5235,2814,56
binom,1.0,10,2,0.95,6,12.0,2781.9585,2670.2233200000005,7896.757009090904,2725.7144500000004,5249,6708
binom,1.0,10,2,0.95,7,12.0,2788.0775000000003,2646.2337916,7841.1233787878755,2664.7925,1148,5979
binom,1.0,10,2,0.95,8,12.0,2689.208999999999,2574.081046633333,7684.961878787869,2667.1736999999994,8373,3157
binom,1.0,10,2,0.95,9,12.0,2830.65,2748.8829156999996,7946.4198484848375,2822.088,81,3501
binom,1.0,10,2,0.975,0,12.0,2854.8651499999996,2805.289739599998,8053.5494378787835,2849.8932499999987,5002,1947
binom,1.0,10,2,0.975,1,12.0,2955.937875000001,2907.379557333334,8185.319087121202,2924.131700000001,7660,3664
binom,1.0,10,2,0.975,2,12.0,3025.634750000001,2990.7446525000005,8356.814931818173,3010.5397250000005,2814,56
binom,1.0,10,2,0.975,3,12.0,3088.3156249999993,3044.9702699999993,8394.552303787874,3089.7739249999995,5249,6708
binom,1.0,10,2,0.975,4,12.0,3043.197499999999,2987.284747666666,8329.954265151506,3021.226499999999,1148,5979
binom,1.0,10,2,0.975,5,12.0,2905.626974999999,2862.4968549666646,8107.487741666652,2941.954549999999,8373,3157
binom,1.0,10,2,0.975,6,12.0,3044.801024999999,3009.4329283999978,8323.340240151503,3069.434124999999,81,3501
binom,1.0,10,2,0.975,7,12.0,2854.8651499999996,2805.289739599998,8053.5494378787835,2849.8932499999987,5002,1947
binom,1.0,10,2,0.975,8,12.0,2955.937875000001,2907.379557333334,8185.319087121202,2924.131700000001,7660,3664
binom,1.0,10,2,0.975,9,12.0,3025.634750000001,2990.7446525000005,8356.814931818173,3010.5397250000005,2814,56
binom,1.0,10,2,0.99,0,12.0,3662.120500000001,3653.4410300000013,9071.158640606052,3672.5091400000006,5249,6708
binom,1.0,10,2,0.99,1,12.0,3444.5720999999994,3424.1448714666653,8951.452634848478,3445.1895699999995,1148,5979
binom,1.0,10,2,0.99,2,12.0,3230.51935,3218.4961504999997,8531.199255757565,3272.29975,8373,3157
binom,1.0,10,2,0.99,3,12.0,3607.4758,3603.0590966000004,8995.028509393931,3633.46041,81,3501
binom,1.0,10,2,0.99,4,12.0,3099.178059999999,3078.5485547999983,8401.738731212117,3117.447879999998,5002,1947
binom,1.0,10,2,0.99,5,12.0,3573.041079999998,3566.5130129333315,8979.890426666658,3576.288699999998,7660,3664
binom,1.0,10,2,0.99,6,12.0,3306.4280999999996,3291.946634166666,8613.923524242417,3311.410939999999,2814,56
binom,1.0,10,2,0.99,7,12.0,3662.120500000001,3653.4410300000013,9071.158640606052,3672.5091400000006,5249,6708
binom,1.0,10,2,0.99,8,12.0,3444.5720999999994,3424.1448714666653,8951.452634848478,3445.1895699999995,1148,5979
binom,1.0,10,2,0.99,9,12.0,3230.51935,3218.4961504999997,8531.199255757565,3272.29975,8373,3157
binom,1.0,10,3,0.95,0,12.0,2830.65,2778.7125812,5781.321666666657,2850.355,81,3501
binom,1.0,10,3,0.95,1,12.0,2698.592,2620.5042176,5567.0581212121115,2647.944,5002,1947
binom,1.0,10,3,0.95,2,12.0,2771.3155,2706.565153777778,5704.883560606053,2730.702300000001,7660,3664
binom,1.0,10,3,0.95,3,12.0,2752.6395,2682.2890477777773,5598.9646818181745,2667.2095,2814,56
binom,1.0,10,3,0.95,4,12.0,2781.9585,2712.1471866666666,4993.295215151515,2785.3588500000005,5249,6708
binom,1.0,10,3,0.95,5,12.0,2788.0775000000003,2691.5155776888896,5582.428075757565,2715.8035,1148,5979
binom,1.0,10,3,0.95,6,12.0,2689.208999999999,2613.5469153777776,4828.143242424243,2768.4001,8373,3157
binom,1.0,10,3,0.95,7,12.0,2830.65,2778.7125812,5781.321666666657,2850.355,81,3501
binom,1.0,10,3,0.95,8,12.0,2698.592,2620.5042176,5567.0581212121115,2647.944,5002,1947
binom,1.0,10,3,0.95,9,12.0,2771.3155,2706.565153777778,5704.883560606053,2730.702300000001,7660,3664
binom,1.0,10,3,0.975,0,12.0,3025.634750000001,3005.8693116666673,6146.311295454533,3022.0924000000005,2814,56
binom,1.0,10,3,0.975,1,12.0,3088.3156249999993,3064.227963333333,5490.914176515152,3118.9649749999994,5249,6708
binom,1.0,10,3,0.975,2,12.0,3043.197499999999,3010.0718235777776,6107.102174999994,3048.8881249999995,1148,5979
binom,1.0,10,3,0.975,3,12.0,2905.626974999999,2879.1410243777764,5247.490926515151,3005.2966749999987,8373,3157
binom,1.0,10,3,0.975,4,12.0,3044.801024999999,3025.0462991999975,6140.473794696957,3084.521749999999,81,3501
binom,1.0,10,3,0.975,5,12.0,2854.8651499999996,2822.251583933331,5880.531828030293,2866.594249999999,5002,1947
binom,1.0,10,3,0.975,6,12.0,2955.937875000001,2928.0540403111117,6017.331571212111,2963.3466000000008,7660,3664
binom,1.0,10,3,0.975,7,12.0,3025.634750000001,3005.8693116666673,6146.311295454533,3022.0924000000005,2814,56
binom,1.0,10,3,0.975,8,12.0,3088.3156249999993,3064.227963333333,5490.914176515152,3118.9649749999994,5249,6708
binom,1.0,10,3,0.975,9,12.0,3043.197499999999,3010.0718235777776,6107.102174999994,3048.8881249999995,1148,5979
binom,1.0,10,3,0.99,0,12.0,3230.51935,3226.2426218222217,5672.643736666668,3307.7570899999996,8373,3157
binom,1.0,10,3,0.99,1,12.0,3607.4758,3605.5081032000007,6814.962092121203,3634.9986000000004,81,3501
binom,1.0,10,3,0.99,2,12.0,3099.178059999999,3086.3169647999985,6228.801448787871,3125.923839999999,5002,1947
binom,1.0,10,3,0.99,3,12.0,3573.041079999998,3570.052006666665,6792.095408787871,3587.5597299999986,7660,3664
binom,1.0,10,3,0.99,4,12.0,3306.4280999999996,3298.316805555555,6453.676099999992,3315.873289999999,2814,56
binom,1.0,10,3,0.99,5,12.0,3662.120500000001,3656.306543333334,6168.855204545457,3679.973350000001,5249,6708
binom,1.0,10,3,0.99,6,12.0,3444.5720999999994,3433.025439555555,6669.4299990908985,3457.8493199999994,1148,5979
binom,1.0,10,3,0.99,7,12.0,3230.51935,3226.2426218222217,5672.643736666668,3307.7570899999996,8373,3157
binom,1.0,10,3,0.99,8,12.0,3607.4758,3605.5081032000007,6814.962092121203,3634.9986000000004,81,3501
binom,1.0,10,3,0.99,9,12.0,3099.178059999999,3086.3169647999985,6228.801448787871,3125.923839999999,5002,1947
binom,2.0,2,1,0.95,0,5.0,1351.449,1368.4775375111112,2148.0128484848497,1351.31604,7660,3664
binom,2.0,2,1,0.95,1,5.0,1356.6939999999995,1372.6831899999997,2150.6558787878794,1356.621622,2814,56
binom,2.0,2,1,0.95,2,5.0,1354.343,1372.0250666666668,2138.2512727272733,1354.3544000000002,5249,6708
binom,2.0,2,1,0.95,3,5.0,1359.046899999997,1375.3780483555518,2143.0050181818146,1358.842809999997,1148,5979
binom,2.0,2,1,0.95,4,5.0,1355.822,1372.8274517333332,2134.561787878789,1355.621,8373,3157
binom,2.0,2,1,0.95,5,5.0,1423.094,1437.23973,2237.638484848486,1423.09976,81,3501
binom,2.0,2,1,0.95,6,5.0,1358.056,1374.8287205333334,2146.1396060606066,1357.8762400000003,5002,1947
binom,2.0,2,1,0.95,7,5.0,1351.449,1368.4775375111112,2148.0128484848497,1351.31604,7660,3664
binom,2.0,2,1,0.95,8,5.0,1356.6939999999995,1372.6831899999997,2150.6558787878794,1356.621622,2814,56
binom,2.0,2,1,0.95,9,5.0,1354.343,1372.0250666666668,2138.2512727272733,1354.3544000000002,5249,6708
binom,2.0,2,1,0.975,0,5.0,1561.763,1571.3407792888888,2401.19590909091,1561.72604,1148,5979
binom,2.0,2,1,0.975,1,5.0,1564.836,1574.4450064888888,2398.4154242424247,1564.791,8373,3157
binom,2.0,2,1,0.975,2,5.0,1644.3472500000005,1651.4343280000005,2502.8946439393944,1644.3472500000005,81,3501
binom,2.0,2,1,0.975,3,5.0,1494.5310499999985,1506.6164901999948,2322.012465151514,1494.5064799999986,5002,1947
binom,2.0,2,1,0.975,4,5.0,1558.351,1568.3270519999999,2411.7417575757586,1558.34278,7660,3664
binom,2.0,2,1,0.975,5,5.0,1566.341,1575.9811122222222,2410.51987878788,1566.32465,2814,56
binom,2.0,2,1,0.975,6,5.0,1561.947,1572.197,2401.4734545454553,1561.93752,5249,6708
binom,2.0,2,1,0.975,7,5.0,1561.763,1571.3407792888888,2401.19590909091,1561.72604,1148,5979
binom,2.0,2,1,0.975,8,5.0,1564.836,1574.4450064888888,2398.4154242424247,1564.791,8373,3157
binom,2.0,2,1,0.975,9,5.0,1644.3472500000005,1651.4343280000005,2502.8946439393944,1644.3472500000005,81,3501
binom,2.0,2,1,0.99,0,5.0,1807.306,1811.6120170666666,2675.6959696969707,1807.306,5002,1947
binom,2.0,2,1,0.99,1,5.0,1798.303,1802.4230281777777,2679.7563030303036,1798.30405,7660,3664
binom,2.0,2,1,0.99,2,5.0,1808.3522799999985,1812.3520016666653,2680.1648569696963,1808.3478399999985,2814,56
binom,2.0,2,1,0.99,3,5.0,1804.8723999999995,1809.0884833333328,2666.0797636363645,1804.8693999999994,5249,6708
binom,2.0,2,1,0.99,4,5.0,1720.337,1725.9107627555557,2579.340090909092,1720.32596,1148,5979
binom,2.0,2,1,0.99,5,5.0,1890.0628000000004,1892.89252,2757.8813696969705,1890.0628000000004,8373,3157
binom,2.0,2,1,0.99,6,5.0,1728.2757199999992,1733.434864199998,2591.9060484848483,1728.2727199999993,81,3501
binom,2.0,2,1,0.99,7,5.0,1807.306,1811.6120170666666,2675.6959696969707,1807.306,5002,1947
binom,2.0,2,1,0.99,8,5.0,1798.303,1802.4230281777777,2679.7563030303036,1798.30405,7660,3664
binom,2.0,2,1,0.99,9,5.0,1808.3522799999985,1812.3520016666653,2680.1648569696963,1808.3478399999985,2814,56
binom,2.0,3,1,0.95,0,6.0,1569.3,1567.3491733333333,2313.792242424242,1566.69141,5249,6708
binom,2.0,3,1,0.95,1,6.0,1627.6454999999996,1624.108510222222,2400.3995454545448,1628.4818499999997,1148,5979
binom,2.0,3,1,0.95,2,6.0,1569.393,1564.9544348444444,2313.1495454545448,1565.83,8373,3157
binom,2.0,3,1,0.95,3,6.0,1632.849,1631.571545,2411.478515151515,1631.5378000000003,81,3501
binom,2.0,3,1,0.95,4,6.0,1630.204,1626.6312805333332,2408.543818181818,1628.5878,5002,1947
binom,2.0,3,1,0.95,5,6.0,1567.437,1562.8036395555557,2321.819272727272,1562.42,7660,3664
binom,2.0,3,1,0.95,6,6.0,1630.8574999999996,1627.4422577777775,2411.412045454545,1628.4824999999996,2814,56
binom,2.0,3,1,0.95,7,6.0,1569.3,1567.3491733333333,2313.792242424242,1566.69141,5249,6708
binom,2.0,3,1,0.95,8,6.0,1627.6454999999996,1624.108510222222,2400.3995454545448,1628.4818499999997,1148,5979
binom,2.0,3,1,0.95,9,6.0,1569.393,1564.9544348444444,2313.1495454545448,1565.83,8373,3157
binom,2.0,3,1,0.975,0,6.0,1840.9226250000004,1843.5418864000005,2667.565776515151,1840.9038650000002,81,3501
binom,2.0,3,1,0.975,1,6.0,1910.1576250000005,1913.8776262666672,2754.1737272727264,1910.4181950000002,5002,1947
binom,2.0,3,1,0.975,2,6.0,1757.814,1759.1573219555555,2574.139909090908,1756.6286499999999,7660,3664
binom,2.0,3,1,0.975,3,6.0,1839.218,1841.598855,2669.2300909090904,1838.863,2814,56
binom,2.0,3,1,0.975,4,6.0,1761.532,1763.1899566666666,2565.790454545454,1761.8932499999999,5249,6708
binom,2.0,3,1,0.975,5,6.0,1760.727,1762.7575808000001,2567.9994848484844,1762.5358399999998,1148,5979
binom,2.0,3,1,0.975,6,6.0,1835.325,1837.637174911111,2653.4711515151507,1835.1331,8373,3157
binom,2.0,3,1,0.975,7,6.0,1840.9226250000004,1843.5418864000005,2667.565776515151,1840.9038650000002,81,3501
binom,2.0,3,1,0.975,8,6.0,1910.1576250000005,1913.8776262666672,2754.1737272727264,1910.4181950000002,5002,1947
binom,2.0,3,1,0.975,9,6.0,1757.814,1759.1573219555555,2574.139909090908,1756.6286499999999,7660,3664
binom,2.0,3,1,0.99,0,6.0,2239.9026,2241.7933499999995,3111.054424242424,2239.8776000000003,2814,56
binom,2.0,3,1,0.99,1,6.0,1992.9222999999997,1996.6317999999999,2829.5307242424237,1993.26886,5249,6708
binom,2.0,3,1,0.99,2,6.0,2067.295,2069.9601164444443,2920.241363636363,2067.63304,1148,5979
binom,2.0,3,1,0.99,3,6.0,2075.5176,2078.1810136222225,2915.230781818181,2075.4438056000004,8373,3157
binom,2.0,3,1,0.99,4,6.0,2078.843509999999,2081.789788399998,2936.295783636362,2078.820859999999,81,3501
binom,2.0,3,1,0.99,5,6.0,2156.099,2158.0337632,3017.596454545454,2156.2035199999996,5002,1947
binom,2.0,3,1,0.99,6,6.0,1986.2670699999994,1989.8253099999981,2836.1868781818166,1986.0289299999993,7660,3664
binom,2.0,3,1,0.99,7,6.0,2239.9026,2241.7933499999995,3111.054424242424,2239.8776000000003,2814,56
binom,2.0,3,1,0.99,8,6.0,1992.9222999999997,1996.6317999999999,2829.5307242424237,1993.26886,5249,6708
binom,2.0,3,1,0.99,9,6.0,2067.295,2069.9601164444443,2920.241363636363,2067.63304,1148,5979
binom,2.0,3,2,0.95,0,6.0,1569.393,1590.5159208,2431.385454545454,1569.24756,8373,3157
binom,2.0,3,2,0.95,1,6.0,1632.849,1650.002652,2534.386787878788,1632.8222,81,3501
binom,2.0,3,2,0.95,2,6.0,1630.204,1648.2761600000001,2531.8885757575754,1630.19264,5002,1947
binom,2.0,3,2,0.95,3,6.0,1567.437,1588.9232734666666,2442.0638181818176,1567.3646,7660,3664
binom,2.0,3,2,0.95,4,6.0,1630.8574999999996,1648.907394166666,2535.4144409090904,1630.7961399999997,2814,56
binom,2.0,3,2,0.95,5,6.0,1569.3,1591.8047000000001,2432.140818181818,1569.291,5249,6708
binom,2.0,3,2,0.95,6,6.0,1627.6454999999996,1645.4455339999995,2525.4037696969694,1627.5604859999996,1148,5979
binom,2.0,3,2,0.95,7,6.0,1569.393,1590.5159208,2431.385454545454,1569.24756,8373,3157
binom,2.0,3,2,0.95,8,6.0,1632.849,1650.002652,2534.386787878788,1632.8222,81,3501
binom,2.0,3,2,0.95,9,6.0,1630.204,1648.2761600000001,2531.8885757575754,1630.19264,5002,1947
binom,2.0,3,2,0.975,0,6.0,1757.814,1769.934320933333,2707.308363636363,1757.82258,7660,3664
binom,2.0,3,2,0.975,1,6.0,1839.218,1848.4545283333334,2803.0757272727265,1839.2047,2814,56
binom,2.0,3,2,0.975,2,6.0,1761.532,1773.6691099999998,2697.014363636363,1761.52248,5249,6708
binom,2.0,3,2,0.975,3,6.0,1760.727,1772.4986201333334,2700.020939393939,1760.7012,1148,5979
binom,2.0,3,2,0.975,4,6.0,1835.325,1844.231,2787.252848484848,1835.3258799999999,8373,3157
binom,2.0,3,2,0.975,5,6.0,1840.9226250000004,1849.9004310000003,2799.623049242424,1840.9140250000003,81,3501
binom,2.0,3,2,0.975,6,6.0,1910.1576250000005,1917.6768750000006,2891.447962878788,1910.1576250000005,5002,1947
binom,2.0,3,2,0.975,7,6.0,1757.814,1769.934320933333,2707.308363636363,1757.82258,7660,3664
binom,2.0,3,2,0.975,8,6.0,1839.218,1848.4545283333334,2803.0757272727265,1839.2047,2814,56
binom,2.0,3,2,0.975,9,6.0,1761.532,1773.6691099999998,2697.014363636363,1761.52248,5249,6708
binom,2.0,3,2,0.99,0,6.0,2067.295,2071.699,3060.9851515151513,2067.2916,1148,5979
binom,2.0,3,2,0.99,1,6.0,2075.5176,2079.5933400000004,3051.606092121212,2075.5176,8373,3157
binom,2.0,3,2,0.99,2,6.0,2078.843509999999,2082.949229999998,3073.7827127272717,2078.843509999999,81,3501
binom,2.0,3,2,0.99,3,6.0,2156.099,2159.477,3156.951333333333,2156.099,5002,1947
binom,2.0,3,2,0.99,4,6.0,1986.2670699999994,1992.035609999998,2974.474677272726,1986.2676399999993,7660,3664
binom,2.0,3,2,0.99,5,6.0,2239.9026,2242.3482799999997,3251.2622727272724,2239.9026,2814,56
binom,2.0,3,2,0.99,6,6.0,1992.9222999999997,1998.6499749999996,2966.0712393939393,1992.9177999999997,5249,6708
binom,2.0,3,2,0.99,7,6.0,2067.295,2071.699,3060.9851515151513,2067.2916,1148,5979
binom,2.0,3,2,0.99,8,6.0,2075.5176,2079.5933400000004,3051.606092121212,2075.5176,8373,3157
binom,2.0,3,2,0.99,9,6.0,2078.843509999999,2082.949229999998,3073.7827127272717,2078.843509999999,81,3501
binom,2.0,5,1,0.95,0,8.0,2027.487,1998.0357306666667,3737.3889090909056,2039.428,5002,1947
binom,2.0,5,1,0.95,1,8.0,1977.1404999999995,1939.439821022222,3614.961171212119,1972.4828499999996,7660,3664
binom,2.0,5,1,0.95,2,8.0,1940.4124999999995,1892.3031099999998,3547.875621212119,1931.9664999999995,2814,56
binom,2.0,5,1,0.95,3,8.0,1973.616,1939.2425433333333,3598.5776363636332,2017.694,5249,6708
binom,2.0,5,1,0.95,4,8.0,2031.1294999999996,2003.1959189777774,3687.6398333333314,2069.3451999999997,1148,5979
binom,2.0,5,1,0.95,5,8.0,1977.748649999998,1945.3580751777743,3617.2643560605993,2000.5644999999977,8373,3157
binom,2.0,5,1,0.95,6,8.0,1986.112,1947.8293273999998,3627.704848484846,2006.491,81,3501
binom,2.0,5,1,0.95,7,8.0,2027.487,1998.0357306666667,3737.3889090909056,2039.428,5002,1947
binom,2.0,5,1,0.95,8,8.0,1977.1404999999995,1939.439821022222,3614.961171212119,1972.4828499999996,7660,3664
binom,2.0,5,1,0.95,9,8.0,1940.4124999999995,1892.3031099999998,3547.875621212119,1931.9664999999995,2814,56
binom,2.0,5,1,0.975,0,8.0,2212.9128249999985,2199.540499999997,3943.3491696969654,2250.801624999999,5249,6708
binom,2.0,5,1,0.975,1,8.0,2215.0634249999985,2202.136301688886,3955.1902212121163,2249.9753999999984,1148,5979
binom,2.0,5,1,0.975,2,8.0,2215.46,2203.7021524222223,3954.028969696967,2240.682,8373,3157
binom,2.0,5,1,0.975,3,8.0,2225.2903750000005,2211.5613356000003,3967.177587121209,2247.9933750000005,81,3501
binom,2.0,5,1,0.975,4,8.0,2284.6213750000006,2273.8389102,4079.8814659090876,2298.8828000000003,5002,1947
binom,2.0,5,1,0.975,5,8.0,2146.302,2127.9005284444443,3872.1454545454512,2154.55,7660,3664
binom,2.0,5,1,0.975,6,8.0,2157.5933249999985,2134.23942833333,3895.114892424238,2169.1023999999984,2814,56
binom,2.0,5,1,0.975,7,8.0,2212.9128249999985,2199.540499999997,3943.3491696969654,2250.801624999999,5249,6708
binom,2.0,5,1,0.975,8,8.0,2215.0634249999985,2202.136301688886,3955.1902212121163,2249.9753999999984,1148,5979
binom,2.0,5,1,0.975,9,8.0,2215.46,2203.7021524222223,3954.028969696967,2240.682,8373,3157
binom,2.0,5,1,0.99,0,8.0,2448.6662999999994,2444.1250227999994,4221.738858484846,2464.5136699999994,81,3501
binom,2.0,5,1,0.99,1,8.0,2595.106,2592.3313312,4441.432515151512,2603.159,5002,1947
binom,2.0,5,1,0.99,2,8.0,2503.2291999999998,2500.5632025777772,4325.919056363634,2511.6905999999994,7660,3664
binom,2.0,5,1,0.99,3,8.0,2520.6566699999994,2514.9771349999987,4341.896658787875,2529.6911499999997,2814,56
binom,2.0,5,1,0.99,4,8.0,2436.9572,2431.907983333333,4203.546807878784,2462.34575,5249,6708
binom,2.0,5,1,0.99,5,8.0,2587.331,2584.1996284444444,4403.132909090906,2604.763,1148,5979
binom,2.0,5,1,0.99,6,8.0,2517.0261999999993,2514.875439333333,4310.5650181818155,2532.1181999999994,8373,3157
binom,2.0,5,1,0.99,7,8.0,2448.6662999999994,2444.1250227999994,4221.738858484846,2464.5136699999994,81,3501
binom,2.0,5,1,0.99,8,8.0,2595.106,2592.3313312,4441.432515151512,2603.159,5002,1947
binom,2.0,5,1,0.99,9,8.0,2503.2291999999998,2500.5632025777772,4325.919056363634,2511.6905999999994,7660,3664
binom,2.0,5,2,0.95,0,8.0,1940.4124999999995,1928.3918049999997,2701.0828636363613,1918.826499999999,2814,56
binom,2.0,5,2,0.95,1,8.0,1973.616,1964.6184950000002,2767.7159090909063,1964.492,5249,6708
binom,2.0,5,2,0.95,2,8.0,2031.1294999999996,2026.6210515999999,2850.293681818179,2021.7734999999996,1148,5979
binom,2.0,5,2,0.95,3,8.0,1977.748649999998,1971.5864829333302,2773.465489393933,1979.986949999998,8373,3157
binom,2.0,5,2,0.95,4,8.0,1986.112,1979.9646602999999,2788.9945454545427,1975.756,81,3501
binom,2.0,5,2,0.95,5,8.0,2027.487,2021.0831712,2861.6416969696943,2022.9968799999995,5002,1947
binom,2.0,5,2,0.95,6,8.0,1977.1404999999995,1967.0263470666664,2773.8838439393908,1958.4795999999997,7660,3664
binom,2.0,5,2,0.95,7,8.0,1940.4124999999995,1928.3918049999997,2701.0828636363613,1918.826499999999,2814,56
binom,2.0,5,2,0.95,8,8.0,1973.616,1964.6184950000002,2767.7159090909063,1964.492,5249,6708
binom,2.0,5,2,0.95,9,8.0,2031.1294999999996,2026.6210515999999,2850.293681818179,2021.7734999999996,1148,5979
binom,2.0,5,2,0.975,0,8.0,2215.46,2216.6850195,3109.929848484846,2220.874,8373,3157
binom,2.0,5,2,0.975,1,8.0,2225.2903750000005,2225.632135500001,3128.662556818179,2225.475495,81,3501
binom,2.0,5,2,0.975,2,8.0,2284.6213750000006,2284.464303,3204.1026174242393,2285.262221,5002,1947
binom,2.0,5,2,0.975,3,8.0,2146.302,2144.1977461333336,3029.681848484846,2139.7915999999996,7660,3664
binom,2.0,5,2,0.975,4,8.0,2157.5933249999985,2153.5507241666633,3044.0837272727226,2154.5667049999993,2814,56
binom,2.0,5,2,0.975,5,8.0,2212.9128249999985,2211.632134999997,3113.0047090909047,2212.360249999999,5249,6708
binom,2.0,5,2,0.975,6,8.0,2215.0634249999985,2215.2447903999964,3111.1666681818137,2213.4967749999987,1148,5979
binom,2.0,5,2,0.975,7,8.0,2215.46,2216.6850195,3109.929848484846,2220.874,8373,3157
binom,2.0,5,2,0.975,8,8.0,2225.2903750000005,2225.632135500001,3128.662556818179,2225.475495,81,3501
binom,2.0,5,2,0.975,9,8.0,2284.6213750000006,2284.464303,3204.1026174242393,2285.262221,5002,1947
binom,2.0,5,2,0.99,0,8.0,2503.2291999999998,2505.7742909333333,3468.7368484848457,2502.7710999999995,7660,3664
binom,2.0,5,2,0.99,1,8.0,2520.6566699999994,2522.3115149999985,3479.9129772727233,2520.9822099999997,2814,56
binom,2.0,5,2,0.99,2,8.0,2436.9572,2438.2253549999996,3373.4941863636336,2438.0382799999998,5249,6708
binom,2.0,5,2,0.99,3,8.0,2587.331,2589.8882176,3546.2169999999974,2587.713,1148,5979
binom,2.0,5,2,0.99,4,8.0,2517.0261999999993,2519.666957766666,3463.1333212121185,2520.1061999999993,8373,3157
binom,2.0,5,2,0.99,5,8.0,2448.6662999999994,2451.0553052999994,3387.804554545452,2449.270249999999,81,3501
binom,2.0,5,2,0.99,6,8.0,2595.106,2597.2838096000005,3558.7902424242398,2595.3933,5002,1947
binom,2.0,5,2,0.99,7,8.0,2503.2291999999998,2505.7742909333333,3468.7368484848457,2502.7710999999995,7660,3664
binom,2.0,5,2,0.99,8,8.0,2520.6566699999994,2522.3115149999985,3479.9129772727233,2520.9822099999997,2814,56
binom,2.0,5,2,0.99,9,8.0,2436.9572,2438.2253549999996,3373.4941863636336,2438.0382799999998,5249,6708
binom,2.0,5,3,0.95,0,8.0,2031.1294999999996,2044.999260355555,2975.57064242424,2030.3564999999996,1148,5979
binom,2.0,5,3,0.95,1,8.0,1977.748649999998,1994.273693422219,2894.9689499999927,1976.7098999999978,8373,3157
binom,2.0,5,3,0.95,2,8.0,1986.112,2000.227772,2909.8759393939367,1985.133,81,3501
binom,2.0,5,3,0.95,3,8.0,2027.487,2040.7786815999998,2986.0848181818155,2028.0790900000002,5002,1947
binom,2.0,5,3,0.95,4,8.0,1977.1404999999995,1991.274646133333,2897.4008166666636,1973.3699499999996,7660,3664
binom,2.0,5,3,0.95,5,8.0,1940.4124999999995,1955.9823677777774,2817.1023484848456,1935.6204999999995,2814,56
binom,2.0,5,3,0.95,6,8.0,1973.616,1985.8850333333335,2890.206636363634,1971.7091200000002,5249,6708
binom,2.0,5,3,0.95,7,8.0,2031.1294999999996,2044.999260355555,2975.57064242424,2030.3564999999996,1148,5979
binom,2.0,5,3,0.95,8,8.0,1977.748649999998,1994.273693422219,2894.9689499999927,1976.7098999999978,8373,3157
binom,2.0,5,3,0.95,9,8.0,1986.112,2000.227772,2909.8759393939367,1985.133,81,3501
binom,2.0,5,3,0.975,0,8.0,2284.6213750000006,2291.591131266667,3335.901888636361,2285.4255350000003,5002,1947
binom,2.0,5,3,0.975,1,8.0,2146.302,2156.7692849777777,3161.5703030303,2145.362,7660,3664
binom,2.0,5,3,0.975,2,8.0,2157.5933249999985,2166.799724444441,3172.860866666662,2157.372449999999,2814,56
binom,2.0,5,3,0.975,3,8.0,2212.9128249999985,2221.9804116666633,3245.82722954545,2214.2922749999984,5249,6708
binom,2.0,5,3,0.975,4,8.0,2215.0634249999985,2224.2318949999963,3244.030333333328,2215.084124999999,1148,5979
binom,2.0,5,3,0.975,5,8.0,2215.46,2223.839186488889,3240.5426363636334,2215.8217999999997,8373,3157
binom,2.0,5,3,0.975,6,8.0,2225.2903750000005,2233.9225994000008,3258.7054053030274,2225.0113750000005,81,3501
binom,2.0,5,3,0.975,7,8.0,2284.6213750000006,2291.591131266667,3335.901888636361,2285.4255350000003,5002,1947
binom,2.0,5,3,0.975,8,8.0,2146.302,2156.7692849777777,3161.5703030303,2145.362,7660,3664
binom,2.0,5,3,0.975,9,8.0,2157.5933249999985,2166.799724444441,3172.860866666662,2157.372449999999,2814,56
binom,2.0,5,3,0.99,0,8.0,2436.9572,2442.3441666666663,3507.97964272727,2437.8368,5249,6708
binom,2.0,5,3,0.99,1,8.0,2587.331,2590.9502368,3683.91533333333,2587.2523499999998,1148,5979
binom,2.0,5,3,0.99,2,8.0,2517.0261999999993,2521.0109176888886,3597.706563636361,2517.1579599999995,8373,3157
binom,2.0,5,3,0.99,3,8.0,2448.6662999999994,2453.770425999999,3519.3746666666643,2448.8455271,81,3501
binom,2.0,5,3,0.99,4,8.0,2595.106,2598.5559658666666,3694.233454545452,2595.13212,5002,1947
binom,2.0,5,3,0.99,5,8.0,2503.2291999999998,2507.2544719999996,3607.1230293939366,2503.0257057,7660,3664
